hypothesis,sentence,type,conflict,prediction,features
"define intent hypIntent: for group('professors') remove middlebox('dpi'), middlebox('load-balancer'), middlebox('ids'), middlebox('firewall'), middlebox('parental-control') set quota('7', 'gb/wk') block protocol('tcp'), service('instagram')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.27.122') add middlebox('ids') set quota('9', 'gb/wk') allow service('facebook'), service('popcorn-time')",domain,0,0,"[0.0, 0.0, 0.4972268557291109, 0.0, 0, 0, 0.10537209537394576, 0, 2, 0, 0, 0, 2]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.24.114') remove middlebox('parental-control'), middlebox('dpi'), middlebox('ids'), middlebox('load-balancer'), middlebox('firewall') block traffic('torrent')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.24.106') add middlebox('firewall'), middlebox('ids'), middlebox('load-balancer'), middlebox('parental-control') allow protocol('sftp'), service('bittorrent')",hierarchical,1,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 2, 1, 0, 1, 5]"
"define intent hypIntent: for group('professors') remove middlebox('load-balancer') block service('youtube'), traffic('streaming')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.36') add middlebox('ids'), middlebox('load-balancer'), middlebox('dpi'), middlebox('firewall') allow service('vimeo'), protocol('tcp')",domain,1,1,"[0.0, 0.0, 0.4046704917179062, 0.0, 0, 0, 0.33729505277183147, 1, 2, 1, 0, 0, 5]"
"define intent hypIntent: for group('professors') remove middlebox('dpi'), middlebox('parental-control'), middlebox('firewall'), middlebox('load-balancer') set bandwidth('max', '60', 'mbps') block traffic('peer2peer'), service('netflix')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.26') add middlebox('ids'), middlebox('load-balancer'), middlebox('dpi') set bandwidth('max', '50', 'mbps') allow service('instagram'), service('popcorn-time')",domain,1,1,"[0.0, 0.0, 0.4698510852733538, 0.0, 0, 0, 0.28248267019709405, 1, 2, 1, 0, 0, 5]"
"define intent hypIntent: for group('staff') remove middlebox('parental-control'), middlebox('firewall') set quota('8', 'gb/wk') allow service('netflix')","define intent stnIntent: for group('staff') add middlebox('load-balancer'), middlebox('dpi'), middlebox('ids') set bandwidth('min', '30', 'mbps') allow service('instagram'), service('bittorrent')",negation,0,0,"[1.0, 1.0, 0.6260678058592886, 1.0, 0, 0, 0.30894633570391095, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('students') add middlebox('firewall'), middlebox('parental-control'), middlebox('dpi'), middlebox('ids'), middlebox('load-balancer') set quota('5', 'gb/wk') block service('facebook'), traffic('streaming') start timestamp('2019-01-26 13:37:52.807936') end timestamp('2019-01-26 22:48:52.807941')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.14') add middlebox('parental-control'), middlebox('dpi'), middlebox('ids') set quota('3', 'gb/wk') allow protocol('snmp'), service('youtube') start timestamp('2019-01-26 13:38:52.807900') end timestamp('2019-01-26 22:24:52.807929')",time,1,1,"[0.0, 0.0, 0.5367762002549679, 0.0, 0, 9.766666674722222, 0.19478983913517922, 0, 1, 1, 0, 0, 5]"
"define intent hypIntent: for group('students') unset bandwidth('min', '70', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.12') set bandwidth('max', '60', 'mbps')",qos,0,0,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 1, 1, 1, 0, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.35') remove middlebox('dpi'), middlebox('ids'), middlebox('parental-control'), middlebox('firewall'), middlebox('load-balancer') set quota('5', 'gb/wk') start timestamp('2019-01-26 13:43:30.961749') end timestamp('2019-01-26 23:24:30.961754')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.34') add middlebox('parental-control'), middlebox('ids'), middlebox('dpi') unset quota('5', 'gb/wk') start timestamp('2019-01-26 12:42:30.961722') end timestamp('2019-01-26 23:22:30.961743')",time,1,1,"[1.0, 1.0, 0, 1.0, 0, 10.649999998333334, 0, 0, 2, 1, 0, 0, 5]"
"define intent hypIntent: for group('dorms') remove middlebox('ids'), middlebox('load-balancer'), middlebox('dpi'), middlebox('parental-control'), middlebox('firewall') allow protocol('quic'), service('popcorn-time') start timestamp('2019-01-26 18:31:12.331764') end timestamp('2019-01-26 21:42:12.331769')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.38') add middlebox('ids'), middlebox('load-balancer') allow traffic('peer2peer'), protocol('snmp') start timestamp('2019-01-26 11:22:12.331754') end timestamp('2019-01-26 15:56:12.331759')",time,0,0,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 1, 1, 1, 0, 0, 5]"
"define intent hypIntent: for group('students') remove middlebox('load-balancer'), middlebox('dpi') set quota('8', 'gb/wk') block protocol('telnet'), traffic('streaming')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.5') add middlebox('load-balancer'), middlebox('firewall'), middlebox('ids'), middlebox('dpi') set quota('6', 'gb/wk') allow service('facebook'), service('bittorrent')",negation,1,1,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 0, 2, 1, 0, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.156') remove middlebox('load-balancer') set bandwidth('min', '30', 'mbps') block traffic('social-media'), service('netflix') start timestamp('2019-01-26 17:13:39.883937') end timestamp('2019-01-26 21:55:39.883942')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.14.68') remove middlebox('dpi') set quota('9', 'gb/wk') allow service('facebook'), traffic('streaming') start timestamp('2019-01-26 12:35:39.883917') end timestamp('2019-01-26 15:46:39.883930')",non_coreferent,0,0,"[1.0, 1.0, 0.5736901694561233, 1.0, 0.44733669896031675, 0, 0.28248267019709405, 1, 1, 0, 0, 0, 2]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.17.78') remove middlebox('firewall'), middlebox('load-balancer') set bandwidth('max', '20', 'mbps') block protocol('udp'), traffic('streaming')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.17.71') add middlebox('parental-control'), middlebox('firewall'), middlebox('dpi'), middlebox('ids') set bandwidth('min', '70', 'mbps') allow service('bittorrent'), traffic('streaming')",hierarchical,1,1,"[1.0, 1.0, 0, 1.0, 1.0, 0, 0, 0, 2, 1, 2, 1, 5]"
"define intent hypIntent: for group('staff') add middlebox('ids'), middlebox('dpi'), middlebox('load-balancer'), middlebox('parental-control') set quota('4', 'gb/wk') start timestamp('2019-01-26 17:15:40.214271') end timestamp('2019-01-26 21:58:40.214277')","define intent stnIntent: for group('dorms') add middlebox('firewall') set quota('5', 'gb/wk') start timestamp('2019-01-26 11:06:40.214230') end timestamp('2019-01-26 16:04:40.214260')",non_coreferent,0,0,"[1.0, 1.0, 0, 0.34620782173529996, 0, 0, 0, 0, 0, 1, 0, 0, 4]"
"define intent hypIntent: for group('staff') set bandwidth('max', '20', 'mbps') block service('vimeo'), traffic('social-media')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.33') set bandwidth('min', '70', 'mbps') allow traffic('social-media')",domain,0,0,"[0.0, 0.0, 0, 0.0, 1.0, 0, 0, 0, 1, 1, 0, 0, 4]"
"define intent hypIntent: for group('staff') add middlebox('load-balancer'), middlebox('dpi'), middlebox('firewall') block service('instagram'), service('popcorn-time') start timestamp('2019-01-26 18:02:19.981346') end timestamp('2019-01-26 23:40:19.981351')","define intent stnIntent: for group('staff') remove middlebox('parental-control') allow protocol('http'), service('facebook') start timestamp('2019-01-26 11:49:19.981305') end timestamp('2019-01-26 16:37:19.981338')",time,0,1,"[1.0, 1.0, 0.29064463620203707, 1.0, 0, 0, 0.37079212932417294, 1, 2, 1, 1, 0, 5]"
"define intent hypIntent: for group('faculty') remove middlebox('dpi'), middlebox('load-balancer') block traffic('torrent'), service('netflix')","define intent stnIntent: for group('staff') add middlebox('load-balancer'), middlebox('dpi'), middlebox('firewall'), middlebox('parental-control') allow traffic('peer2peer'), service('stremio')",synonym,1,1,"[1.0, 1.0, 0.6732380436627197, 0.7235375605134609, 0.6488924230007598, 0, 0.6352196413803582, 1, 2, 1, 1, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.21.91') remove middlebox('parental-control'), middlebox('ids'), middlebox('firewall'), middlebox('dpi'), middlebox('load-balancer') set quota('4', 'gb/wk') block service('stremio'), service('facebook')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.21.91') add middlebox('firewall'), middlebox('parental-control'), middlebox('ids'), middlebox('dpi') set quota('1', 'gb/wk') allow service('stremio'), service('facebook')",negation,1,1,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0.28248267019709405, 0, 2, 1, 0, 0, 6]"
"define intent hypIntent: for group('students') add middlebox('parental-control'), middlebox('firewall') set quota('9', 'gb/wk') allow service('stremio')","define intent stnIntent: for group('students') remove middlebox('load-balancer') set bandwidth('max', '40', 'mbps') allow traffic('social-media'), traffic('streaming')",negation,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('dorms') remove middlebox('firewall'), middlebox('load-balancer'), middlebox('ids'), middlebox('parental-control'), middlebox('dpi') set bandwidth('max', '80', 'mbps') block traffic('peer2peer')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.37') add middlebox('load-balancer'), middlebox('dpi'), middlebox('firewall') set bandwidth('min', '20', 'mbps') allow traffic('torrent'), service('bittorrent')",domain,1,1,"[0.0, 0.0, 0, 0.0, 0.6488924230007598, 0, 0, 0, 2, 1, 0, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.31.135') add middlebox('dpi'), middlebox('firewall') set quota('3', 'gb/wk') block traffic('streaming'), service('netflix')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.31.128') remove middlebox('load-balancer') set bandwidth('min', '10', 'mbps') allow protocol('telnet'), service('popcorn-time')",hierarchical,0,1,"[1.0, 1.0, 0.4698510852733538, 1.0, 0, 0, 0.33729505277183147, 1, 2, 1, 0, 1, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.156') remove middlebox('dpi') set bandwidth('min', '40', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.151') add middlebox('parental-control') set quota('9', 'gb/wk')",negation,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 0, 1, 5]"
"define intent hypIntent: for group('staff') add middlebox('dpi'), middlebox('load-balancer') unset bandwidth('min', '20', 'mbps') start timestamp('2019-01-26 13:05:34.205221') end timestamp('2019-01-26 22:14:34.205226')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.25') remove middlebox('parental-control') set bandwidth('min', '40', 'mbps') start timestamp('2019-01-26 12:58:34.205189') end timestamp('2019-01-26 22:44:34.205213')",time,1,1,"[0.0, 0.0, 0, 0.0, 0, 10.15000000138889, 0, 0, 2, 1, 0, 0, 5]"
"define intent hypIntent: for group('students') set quota('3', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.12') set quota('4', 'gb/wk')",qos,1,1,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 5]"
"define intent hypIntent: for group('professors') set quota('5', 'gb/wk')","define intent stnIntent: for group('professors') set quota('2', 'gb/wk')",qos,1,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 0, 1, 2, 0, 5]"
"define intent hypIntent: for group('staff') set quota('6', 'gb/wk') block traffic('peer2peer'), service('popcorn-time')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.155') set quota('5', 'gb/wk') allow service('vimeo'), service('stremio')",domain,0,0,"[0.0, 0.0, 0.4691852799233581, 0.0, 0, 0, 0, 0, 1, 0, 0, 0, 2]"
"define intent hypIntent: for group('staff') unset quota('8', 'gb/wk')","define intent stnIntent: for group('staff') unset quota('1', 'gb/wk')",qos,0,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 1, 1, 1, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.12.53') remove middlebox('firewall') set quota('3', 'gb/wk') block protocol('https'), service('popcorn-time') start timestamp('2019-01-26 14:46:33.067289') end timestamp('2019-01-26 23:47:33.067293')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.12.54') remove middlebox('load-balancer'), middlebox('parental-control'), middlebox('dpi'), middlebox('ids'), middlebox('firewall') unset bandwidth('max', '20', 'mbps') allow service('instagram'), traffic('social-media') start timestamp('2019-01-26 14:39:33.067259') end timestamp('2019-01-26 23:08:33.067282')",time,1,1,"[1.0, 1.0, 0.4972268557291109, 1.0, 0, 9.366666664722223, 1.0, 1, 2, 1, 0, 0, 5]"
"define intent hypIntent: for group('students') add middlebox('dpi'), middlebox('ids') set bandwidth('min', '10', 'mbps')","define intent stnIntent: for group('students') add middlebox('dpi') set bandwidth('min', '70', 'mbps')",negation,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 0, 1, 1, 0, 5]"
"define intent hypIntent: for group('faculty') remove middlebox('parental-control'), middlebox('ids'), middlebox('firewall'), middlebox('load-balancer') set quota('7', 'gb/wk') block protocol('quic'), traffic('social-media')","define intent stnIntent: for group('staff') add middlebox('firewall') set quota('5', 'gb/wk') allow protocol('http'), traffic('social-media')",synonym,1,1,"[1.0, 1.0, 0, 0.7235375605134609, 1.0, 0, 0, 0, 2, 1, 1, 0, 5]"
"define intent hypIntent: for group('staff') remove middlebox('load-balancer'), middlebox('firewall') block service('youtube'), traffic('social-media') start timestamp('2019-01-26 18:33:24.813582') end timestamp('2019-01-26 22:03:24.813588')","define intent stnIntent: for group('staff') add middlebox('load-balancer'), middlebox('dpi'), middlebox('ids'), middlebox('parental-control'), middlebox('firewall') allow traffic('social-media'), service('netflix') start timestamp('2019-01-26 11:52:24.813549') end timestamp('2019-01-26 17:21:24.813574')",time,0,1,"[1.0, 1.0, 0.644163727539538, 1.0, 1.0, 0, 1.0, 1, 2, 1, 1, 0, 5]"
"define intent hypIntent: for group('students') remove middlebox('parental-control'), middlebox('dpi'), middlebox('ids'), middlebox('firewall'), middlebox('load-balancer') block traffic('peer2peer'), service('vimeo') start timestamp('2019-01-26 18:44:59.751421') end timestamp('2019-01-26 22:47:59.751425')","define intent stnIntent: for group('students') add middlebox('firewall'), middlebox('parental-control'), middlebox('load-balancer'), middlebox('ids') allow service('stremio'), service('youtube') start timestamp('2019-01-26 12:00:59.751411') end timestamp('2019-01-26 16:41:59.751416')",time,0,1,"[1.0, 1.0, 0.4046704917179062, 1.0, 0, 0, 0.19478983913517922, 1, 2, 1, 1, 0, 5]"
"define intent hypIntent: for group('faculty') remove middlebox('dpi'), middlebox('firewall'), middlebox('parental-control') set bandwidth('min', '90', 'mbps') block service('bittorrent'), traffic('streaming')","define intent stnIntent: for group('staff') add middlebox('parental-control') set bandwidth('max', '10', 'mbps') allow service('amazon-prime'), service('facebook')",synonym,1,1,"[1.0, 1.0, 0.5348474783137586, 0.7235375605134609, 0, 0, 1.0, 1, 2, 1, 1, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.33') set quota('6', 'gb/wk') block protocol('sftp'), traffic('peer2peer')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.26') set quota('7', 'gb/wk') allow protocol('sftp'), service('vimeo')",hierarchical,1,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 1, 1, 0, 1, 5]"
"define intent hypIntent: for group('professors') remove middlebox('parental-control'), middlebox('firewall'), middlebox('load-balancer'), middlebox('dpi'), middlebox('ids') allow service('netflix') start timestamp('2019-01-26 18:14:45.493377') end timestamp('2019-01-26 22:04:45.493383')","define intent stnIntent: for group('professors') add middlebox('dpi'), middlebox('parental-control'), middlebox('firewall') block traffic('social-media'), protocol('ftp') start timestamp('2019-01-26 12:04:45.493355') end timestamp('2019-01-26 17:43:45.493370')",time,0,1,"[1.0, 1.0, 0, 1.0, 0, 0.4833333313888889, 0, 1, 2, 1, 2, 0, 5]"
"define intent hypIntent: for group('staff') set bandwidth('min', '90', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.20') set bandwidth('max', '70', 'mbps')",qos,1,0,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 1, 0, 1, 0, 0, 5]"
"define intent hypIntent: for group('staff') remove middlebox('parental-control'), middlebox('dpi'), middlebox('load-balancer'), middlebox('firewall'), middlebox('ids') unset bandwidth('min', '80', 'mbps') block service('vimeo'), traffic('torrent') start timestamp('2019-01-26 12:56:03.941443') end timestamp('2019-01-26 23:14:03.941455')","define intent stnIntent: for group('staff') add middlebox('ids'), middlebox('parental-control'), middlebox('dpi') unset bandwidth('max', '60', 'mbps') allow protocol('ftp'), service('bittorrent') start timestamp('2019-01-26 13:50:03.941382') end timestamp('2019-01-26 21:51:03.941428')",time,1,1,"[1.0, 1.0, 0.5695095848270609, 1.0, 0, 9.016666679444445, 0.3787589715385559, 1, 3, 1, 1, 0, 5]"
"define intent hypIntent: for group('dorms') remove middlebox('ids'), middlebox('parental-control') set quota('5', 'gb/wk') block traffic('social-media'), service('popcorn-time')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.45') add middlebox('load-balancer'), middlebox('parental-control'), middlebox('ids'), middlebox('firewall') set quota('7', 'gb/wk') allow service('facebook'), service('netflix')",domain,1,1,"[0.0, 0.0, 0.4698510852733538, 0.0, 0, 0, 0.37079212932417294, 0, 2, 1, 0, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.22.104') remove middlebox('firewall') set quota('6', 'gb/wk') start timestamp('2019-01-26 13:38:57.843139') end timestamp('2019-01-26 22:50:57.843143')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.22.104') remove middlebox('parental-control'), middlebox('load-balancer') set bandwidth('min', '70', 'mbps') start timestamp('2019-01-26 12:57:57.843114') end timestamp('2019-01-26 22:08:57.843133')",time,1,1,"[1.0, 1.0, 0, 1.0, 0, 9.499999998333333, 0, 1, 0, 1, 0, 0, 6]"
"define intent hypIntent: for group('professor') remove middlebox('parental-control'), middlebox('dpi'), middlebox('load-balancer') set quota('6', 'gb/wk')","define intent stnIntent: for group('professors') add middlebox('ids') set bandwidth('max', '60', 'mbps')",synonym,0,0,"[1.0, 1.0, 0, 0.32668396731546334, 0, 0, 0, 1, 1, 1, 2, 0, 5]"
"define intent hypIntent: for group('faculty') remove middlebox('firewall') set bandwidth('min', '60', 'mbps')","define intent stnIntent: for group('staff') add middlebox('ids'), middlebox('load-balancer') set quota('7', 'gb/wk')",synonym,0,0,"[1.0, 1.0, 0, 0.7235375605134609, 0, 0, 0, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('dorms') add middlebox('firewall'), middlebox('parental-control') unset bandwidth('max', '20', 'mbps') block service('amazon-prime'), protocol('snmp') start timestamp('2019-01-26 14:41:11.498547') end timestamp('2019-01-26 22:59:11.498553')","define intent stnIntent: for group('dorms') remove middlebox('ids'), middlebox('load-balancer') unset bandwidth('min', '50', 'mbps') block traffic('peer2peer'), protocol('https') start timestamp('2019-01-26 12:56:11.498368') end timestamp('2019-01-26 22:26:11.498531')",time,1,1,"[1.0, 1.0, 0, 1.0, 0, 8.749999995555555, 0, 0, 2, 1, 1, 0, 5]"
"define intent hypIntent: for group('students') set bandwidth('max', '50', 'mbps') block protocol('https'), service('netflix')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.17') set bandwidth('max', '70', 'mbps') allow traffic('streaming'), service('popcorn-time')",domain,0,0,"[0.0, 0.0, 0.4698510852733538, 0.0, 0, 0, 0, 1, 1, 1, 0, 0, 4]"
"define intent hypIntent: for group('students') remove middlebox('ids'), middlebox('dpi'), middlebox('firewall'), middlebox('load-balancer') block protocol('http'), service('youtube') start timestamp('2019-01-26 17:43:07.167995') end timestamp('2019-01-26 23:41:07.168002')","define intent stnIntent: for group('students') add middlebox('load-balancer'), middlebox('dpi'), middlebox('ids'), middlebox('parental-control'), middlebox('firewall') allow service('facebook'), service('youtube') start timestamp('2019-01-26 12:35:07.167953') end timestamp('2019-01-26 17:21:07.167984')",time,0,1,"[1.0, 1.0, 1.0, 1.0, 0, 0.6333333302777777, 0.33729505277183147, 1, 2, 1, 1, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.31.128') unset quota('1', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.31.128') set quota('3', 'gb/wk')",qos,1,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 1, 1, 0, 0, 5]"
"define intent hypIntent: for group('residence_hall') remove middlebox('ids'), middlebox('firewall'), middlebox('load-balancer'), middlebox('parental-control') set bandwidth('min', '80', 'mbps') block service('instagram'), service('netflix')","define intent stnIntent: for group('dorms') add middlebox('load-balancer'), middlebox('ids'), middlebox('dpi'), middlebox('firewall') set bandwidth('max', '60', 'mbps') allow service('instagram'), service('netflix')",synonym,1,1,"[1.0, 1.0, 1.0, 0.32653927268206306, 0, 0, 0.37079212932417294, 1, 2, 1, 2, 0, 5]"
"define intent hypIntent: for group('professor') add middlebox('dpi'), middlebox('parental-control'), middlebox('firewall') set quota('5', 'gb/wk') allow traffic('torrent')","define intent stnIntent: for group('professors') add middlebox('firewall'), middlebox('dpi') set bandwidth('min', '90', 'mbps') allow traffic('peer2peer')",synonym,0,0,"[1.0, 1.0, 0, 0.32668396731546334, 0.6488924230007598, 0, 0, 1, 0, 1, 2, 0, 5]"
"define intent hypIntent: for group('dorms') remove middlebox('load-balancer'), middlebox('dpi'), middlebox('ids') unset bandwidth('max', '10', 'mbps') block service('amazon-prime'), traffic('social-media') start timestamp('2019-01-26 13:29:11.749598') end timestamp('2019-01-26 22:01:11.749603')","define intent stnIntent: for group('dorms') add middlebox('load-balancer'), middlebox('dpi'), middlebox('ids'), middlebox('firewall'), middlebox('parental-control') set quota('9', 'gb/wk') allow protocol('icmp'), traffic('streaming') start timestamp('2019-01-26 13:29:11.749571') end timestamp('2019-01-26 22:10:11.749591')",time,1,1,"[1.0, 1.0, 0, 1.0, 0.44733669896031675, 9.533333334722222, 0, 1, 3, 1, 1, 0, 5]"
"define intent hypIntent: for group('professors') remove middlebox('load-balancer'), middlebox('dpi'), middlebox('ids'), middlebox('parental-control') block service('instagram'), protocol('udp') start timestamp('2019-01-26 18:14:17.283919') end timestamp('2019-01-26 22:46:17.283925')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.34') add middlebox('parental-control'), middlebox('dpi'), middlebox('firewall'), middlebox('load-balancer') allow service('amazon-prime'), service('instagram') start timestamp('2019-01-26 10:54:17.283883') end timestamp('2019-01-26 16:09:17.283911')",time,0,1,"[0.0, 0.0, 1.0, 0.0, 0, 0, 0.6352196413803582, 1, 2, 1, 0, 0, 5]"
"define intent hypIntent: for group('dorms') remove middlebox('dpi'), middlebox('ids'), middlebox('firewall'), middlebox('load-balancer') set quota('3', 'gb/wk') start timestamp('2019-01-26 13:47:36.834085') end timestamp('2019-01-26 22:32:36.834090')","define intent stnIntent: for group('dorms') add middlebox('dpi'), middlebox('ids'), middlebox('load-balancer'), middlebox('firewall'), middlebox('parental-control') unset bandwidth('max', '60', 'mbps') start timestamp('2019-01-26 14:32:36.834059') end timestamp('2019-01-26 22:00:36.834078')",time,1,1,"[1.0, 1.0, 0, 1.0, 0, 8.466666671944445, 0, 1, 2, 1, 1, 0, 5]"
"define intent hypIntent: for group('dorms') add middlebox('firewall'), middlebox('load-balancer') unset quota('1', 'gb/wk')","define intent stnIntent: for group('students') add middlebox('ids'), middlebox('firewall') unset bandwidth('min', '20', 'mbps')",non_coreferent,0,0,"[1.0, 1.0, 0, 0.818512943684899, 0, 0, 0, 1, 1, 1, 0, 0, 4]"
"define intent hypIntent: for group('staff') set bandwidth('min', '80', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.22') set bandwidth('max', '60', 'mbps')",qos,1,0,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 1, 0, 1, 0, 0, 5]"
"define intent hypIntent: for group('prof') remove middlebox('firewall'), middlebox('dpi'), middlebox('parental-control'), middlebox('ids') set bandwidth('min', '80', 'mbps') block service('amazon-prime'), traffic('torrent')","define intent stnIntent: for group('professors') add middlebox('dpi') set bandwidth('max', '80', 'mbps') allow traffic('peer2peer'), traffic('torrent')",synonym,1,1,"[1.0, 1.0, 0, 0.5339977351212731, 1.0, 0, 0, 1, 2, 1, 1, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.21.89') set bandwidth('max', '10', 'mbps') block protocol('smtp'), traffic('streaming')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.21.82') set bandwidth('min', '80', 'mbps') allow protocol('sftp'), service('youtube')",hierarchical,1,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 1, 1, 0, 1, 5]"
"define intent hypIntent: for group('pupil') remove middlebox('load-balancer'), middlebox('parental-control'), middlebox('ids') set bandwidth('max', '40', 'mbps') block traffic('torrent'), protocol('http')","define intent stnIntent: for group('students') add middlebox('ids'), middlebox('firewall'), middlebox('parental-control'), middlebox('dpi'), middlebox('load-balancer') set bandwidth('min', '70', 'mbps') allow traffic('torrent'), service('facebook')",synonym,1,1,"[1.0, 1.0, 0, 0.3055878446121426, 1.0, 0, 0, 0, 2, 1, 2, 0, 5]"
"define intent hypIntent: for group('professors') remove middlebox('load-balancer'), middlebox('ids'), middlebox('dpi') unset quota('9', 'gb/wk') allow service('vimeo') start timestamp('2019-01-26 14:23:13.683402') end timestamp('2019-01-26 22:04:13.683407')","define intent stnIntent: for group('professors') add middlebox('firewall'), middlebox('parental-control'), middlebox('dpi'), middlebox('load-balancer') unset quota('6', 'gb/wk') allow traffic('streaming') start timestamp('2019-01-26 13:40:13.683370') end timestamp('2019-01-26 23:09:13.683395')",time,1,1,"[1.0, 1.0, 0, 1.0, 0, 8.683333334722223, 0, 0, 2, 1, 2, 0, 5]"
"define intent hypIntent: for group('professor') remove middlebox('dpi'), middlebox('parental-control') set quota('7', 'gb/wk') block service('instagram'), traffic('streaming')","define intent stnIntent: for group('professors') add middlebox('dpi'), middlebox('parental-control'), middlebox('load-balancer'), middlebox('ids') set quota('2', 'gb/wk') allow service('vimeo'), service('bittorrent')",synonym,1,1,"[1.0, 1.0, 0.6927166989236211, 0.32668396731546334, 0, 0, 0.10537209537394576, 0, 2, 1, 2, 0, 5]"
"define intent hypIntent: for group('dorms') unset bandwidth('min', '30', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.44') unset quota('8', 'gb/wk')",qos,0,0,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 1, 1, 1, 0, 0, 5]"
"define intent hypIntent: for group('students') set bandwidth('min', '80', 'mbps')","define intent stnIntent: for group('students') set bandwidth('min', '80', 'mbps')",qos,1,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 0, 1, 1, 0, 5]"
"define intent hypIntent: for group('professors') unset quota('6', 'gb/wk')","define intent stnIntent: for group('professors') set quota('3', 'gb/wk')",qos,1,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 1, 1, 2, 0, 5]"
