hypothesis,sentence,type,conflict,prediction,features
"define intent hypIntent: for group('dorms') set quota('9', 'gb/wk') block service('amazon-prime'), service('stremio')","define intent stnIntent: for group('dorms') set quota('1', 'gb/wk') allow protocol('tcp'), service('stremio')",negation,1,1,"[1, 5, 0, 0, 1, 1, 0, 1.0, 1.0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('dorms') set quota('7', 'gb/wk')","define intent stnIntent: for group('dorms') unset bandwidth('max', '20', 'mbps')",qos,0,0,"[1, 5, 1, 0, 1, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('students') remove middlebox('parental-control') set bandwidth('max', '60', 'mbps') block traffic('peer2peer'), service('vimeo')","define intent stnIntent: for group('students') add middlebox('ids'), middlebox('dpi'), middlebox('load-balancer'), middlebox('firewall') set quota('5', 'gb/wk') allow service('netflix'), traffic('streaming')",negation,0,0,"[1, 5, 1, 0, 2, 1, 0, 1.0, 0.689023003400464, 1.0, 0.4855904475742499, 0, 0.37079212932417294]"
"define intent hypIntent: for group('students') remove middlebox('ids'), middlebox('dpi'), middlebox('parental-control') set quota('1', 'gb/wk')","define intent stnIntent: for group('students') remove middlebox('firewall') set bandwidth('min', '50', 'mbps')",negation,0,0,"[1, 5, 1, 0, 0, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('dorms') set quota('4', 'gb/wk')","define intent stnIntent: for group('dorms') unset bandwidth('max', '90', 'mbps')",qos,0,0,"[1, 5, 1, 0, 1, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('dorms') remove middlebox('ids') set quota('9', 'gb/wk') block protocol('tcp'), service('bittorrent')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.28') add middlebox('parental-control'), middlebox('ids') set quota('6', 'gb/wk') allow traffic('streaming')",domain,1,1,"[1, 5, 0, 0, 2, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for group('students') unset quota('6', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.4') unset bandwidth('max', '70', 'mbps')",qos,0,0,"[1, 5, 1, 0, 1, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for group('students') add middlebox('ids') unset quota('2', 'gb/wk') block service('stremio'), protocol('http') start hour('10:0') end hour('18:1')","define intent stnIntent: for group('students') remove middlebox('firewall') unset quota('8', 'gb/wk') allow service('stremio'), protocol('snmp') start hour('9:17') end hour('18:58')",time,1,1,"[1, 5, 0, 9.016666666666667, 3, 1, 0, 1.0, 1.0, 1.0, 0, 0.4106910880103306, 0.30894633570391095]"
"define intent hypIntent: for group('professors') remove middlebox('parental-control') set quota('8', 'gb/wk') block traffic('social-media'), traffic('streaming')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.14.65') add middlebox('parental-control'), middlebox('ids'), middlebox('firewall'), middlebox('dpi') set quota('3', 'gb/wk') allow traffic('torrent'), service('facebook')",domain,0,0,"[1, 3, 0, 0, 2, 0, 0, 0.0, 0, 0.0, 0.5578496808918569, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.17.80') add middlebox('parental-control') set quota('5', 'gb/wk') allow service('vimeo'), service('popcorn-time')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.17.76') remove middlebox('firewall') set bandwidth('min', '80', 'mbps') allow protocol('telnet'), service('facebook')",hierarchical,0,0,"[1, 5, 1, 0, 1, 0, 1, 0.7998511490720683, 0.29064463620203707, 1.0, 0, 0, 0.37079212932417294]"
"define intent hypIntent: for group('dormitory') remove middlebox('ids') set quota('9', 'gb/wk') block service('instagram'), traffic('streaming')","define intent stnIntent: for group('dorms') add middlebox('firewall'), middlebox('ids'), middlebox('load-balancer') set quota('2', 'gb/wk') allow traffic('peer2peer'), service('facebook')",synonym,1,1,"[1, 5, 0, 0, 2, 2, 0, 1.0, 0.6018997700431853, 0.3935372908539091, 0.4855904475742499, 0, 0.19478983913517922]"
"define intent hypIntent: for group('dorms') set bandwidth('max', '50', 'mbps')","define intent stnIntent: for group('dorms') set quota('9', 'gb/wk')",qos,0,0,"[1, 5, 1, 0, 0, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('professors') add middlebox('ids'), middlebox('parental-control') set quota('5', 'gb/wk') block service('vimeo'), service('popcorn-time') start hour('13:15') end hour('19:15')","define intent stnIntent: for group('labs') remove middlebox('dpi'), middlebox('load-balancer') set quota('6', 'gb/wk') allow service('vimeo'), traffic('streaming') start hour('7:31') end hour('12:56')",path,0,0,"[1, 4, 0, 0.6833333333333333, 2, 0, 0, 1.0, 0.3886775606171168, 0.8388710027738039, 0, 0, 0.6352196413803582]"
"define intent hypIntent: for group('professor') remove middlebox('load-balancer') set bandwidth('max', '10', 'mbps') allow service('youtube'), service('bittorrent')","define intent stnIntent: for group('professors') add middlebox('dpi'), middlebox('ids') set quota('1', 'gb/wk') allow service('stremio'), protocol('snmp')",synonym,0,0,"[1, 5, 1, 0, 1, 2, 0, 1.0, 0.7955379610609296, 0.32668396731546334, 0, 0, 0.19478983913517922]"
"define intent hypIntent: for group('professors') remove middlebox('firewall'), middlebox('load-balancer'), middlebox('dpi'), middlebox('ids') set bandwidth('min', '70', 'mbps') block protocol('http'), protocol('icmp')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.21.87') add middlebox('ids') set bandwidth('max', '80', 'mbps') allow protocol('icmp'), traffic('streaming')",domain,0,0,"[1, 3, 1, 0, 2, 0, 0, 0.0, 0, 0.0, 0, 1.0, 0]"
define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.169') remove middlebox('firewall'),"define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.166') add middlebox('load-balancer'), middlebox('parental-control')",hierarchical,0,0,"[1, 5, 1, 0, 1, 0, 1, 0.7909927419468158, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.27.136') add middlebox('ids') set bandwidth('min', '90', 'mbps') block protocol('quic'), traffic('social-media')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.27.129') add middlebox('firewall'), middlebox('parental-control'), middlebox('ids'), middlebox('load-balancer'), middlebox('dpi') set quota('9', 'gb/wk') allow service('amazon-prime')",negation,0,0,"[1, 5, 1, 0, 1, 0, 0, 0.7824887148120128, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('dorms') remove middlebox('firewall'), middlebox('dpi'), middlebox('parental-control'), middlebox('ids'), middlebox('load-balancer') set bandwidth('min', '60', 'mbps') start hour('9:15') end hour('18:58')","define intent stnIntent: for group('dorms') add middlebox('load-balancer') set quota('6', 'gb/wk') start hour('9:52') end hour('18:44')",time,1,1,"[1, 5, 1, 9.866666666666667, 1, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('student') add middlebox('ids') set bandwidth('max', '40', 'mbps')","define intent stnIntent: for group('students') remove middlebox('firewall'), middlebox('dpi'), middlebox('parental-control') set quota('1', 'gb/wk')",synonym,0,0,"[1, 5, 1, 0, 1, 1, 0, 1.0, 0, 0.3549093310227997, 0, 0, 0]"
"define intent hypIntent: for group('professors') remove middlebox('ids') block protocol('telnet'), traffic('torrent') start hour('14:4') end hour('19:22')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.20') add middlebox('ids'), middlebox('firewall'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('dpi') allow service('stremio'), traffic('social-media') start hour('7:4') end hour('12:33')",time,0,0,"[1, 5, 1, 0, 2, 0, 0, 0.0, 0, 0.0, 0.424512941502927, 0, 0]"
"define intent hypIntent: for group('students') remove middlebox('parental-control'), middlebox('load-balancer'), middlebox('dpi') block service('amazon-prime'), protocol('quic')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.5') add middlebox('firewall'), middlebox('load-balancer') allow protocol('icmp'), traffic('streaming')",domain,1,0,"[1, 5, 1, 0, 2, 0, 0, 0.0, 0, 0.0, 0, 0.48756524141005175, 0]"
"define intent hypIntent: for group('labs') set quota('7', 'gb/wk')","define intent stnIntent: for group('labs') set quota('2', 'gb/wk')",qos,1,1,"[1, 5, 0, 0, 0, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.14.72') set bandwidth('min', '10', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.14.65') set bandwidth('max', '10', 'mbps')",qos,1,0,"[1, 5, 1, 0, 0, 0, 1, 0.7247726535763382, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('professor') remove middlebox('parental-control'), middlebox('load-balancer') set bandwidth('min', '30', 'mbps') block service('vimeo'), service('youtube')","define intent stnIntent: for group('professors') add middlebox('parental-control'), middlebox('firewall'), middlebox('ids') set bandwidth('max', '90', 'mbps') allow traffic('torrent'), service('youtube')",synonym,1,0,"[1, 5, 1, 0, 2, 2, 0, 1.0, 1.0, 0.32668396731546334, 0, 0, 0.19478983913517922]"
"define intent hypIntent: for group('labs') remove middlebox('firewall'), middlebox('parental-control'), middlebox('dpi'), middlebox('ids') set bandwidth('min', '70', 'mbps') block traffic('peer2peer'), service('netflix')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.12.60') add middlebox('parental-control'), middlebox('load-balancer'), middlebox('ids') set bandwidth('max', '80', 'mbps') allow protocol('smtp'), service('popcorn-time')",domain,0,0,"[1, 3, 1, 0, 2, 0, 0, 0.0, 0.4698510852733538, 0.0, 0, 0, 1.0]"
"define intent hypIntent: for group('students') remove middlebox('load-balancer'), middlebox('firewall'), middlebox('parental-control') block protocol('https'), traffic('torrent') start hour('13:53') end hour('18:3')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.10') add middlebox('firewall'), middlebox('ids') allow service('vimeo'), service('netflix') start hour('7:46') end hour('13:28')",time,0,0,"[1, 5, 1, 0.5833333333333333, 2, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for group('labs') set bandwidth('max', '90', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.45') unset bandwidth('max', '30', 'mbps')",qos,0,0,"[1, 5, 1, 0, 1, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for group('professors') add middlebox('load-balancer') set quota('5', 'gb/wk') block protocol('snmp'), traffic('social-media') start hour('13:27') end hour('19:34')","define intent stnIntent: for group('labs') remove middlebox('parental-control') set quota('8', 'gb/wk') allow traffic('peer2peer'), service('stremio') start hour('7:20') end hour('13:6')",path,0,0,"[1, 4, 0, 0.65, 2, 0, 0, 1.0, 0, 0.8388710027738039, 0.4367431766106368, 0, 0]"
"define intent hypIntent: for group('professors') remove middlebox('ids'), middlebox('firewall'), middlebox('parental-control'), middlebox('dpi') set quota('8', 'gb/wk') block traffic('streaming'), protocol('ftp')","define intent stnIntent: for group('labs') add middlebox('dpi'), middlebox('parental-control') set quota('4', 'gb/wk') allow service('vimeo'), traffic('torrent')",path,0,0,"[1, 4, 0, 0, 2, 0, 0, 1.0, 0, 0.8388710027738039, 0.5578496808918569, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.14.65') remove middlebox('parental-control'), middlebox('load-balancer') set quota('7', 'gb/wk') block service('vimeo'), service('popcorn-time') start hour('10:0') end hour('18:6')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.14.66') remove middlebox('ids'), middlebox('load-balancer'), middlebox('firewall'), middlebox('parental-control'), middlebox('dpi') set quota('4', 'gb/wk') allow protocol('snmp'), protocol('ftp') start hour('9:48') end hour('19:22')",time,1,1,"[1, 5, 0, 9.1, 1, 0, 0, 0.7625434277412982, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.14.73') remove middlebox('load-balancer') set quota('5', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.14.65') add middlebox('ids'), middlebox('parental-control') set bandwidth('max', '40', 'mbps')",hierarchical,0,0,"[1, 5, 1, 0, 1, 0, 1, 0.7761765212706503, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('students') remove middlebox('firewall') set quota('6', 'gb/wk') block protocol('tcp'), service('popcorn-time')","define intent stnIntent: for group('labs') add middlebox('firewall'), middlebox('load-balancer'), middlebox('dpi'), middlebox('parental-control') set quota('4', 'gb/wk') allow protocol('telnet'), traffic('streaming')",path,0,0,"[1, 4, 0, 0, 2, 0, 0, 1.0, 0, 0.8173838302553657, 0, 0.5434719057562135, 0]"
"define intent hypIntent: for group('labs') set quota('4', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.41') set quota('7', 'gb/wk')",qos,1,1,"[1, 5, 0, 0, 0, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.24.116') remove middlebox('ids') start hour('13:19') end hour('18:2'),"define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.24.126') add middlebox('parental-control'), middlebox('load-balancer') start hour('6:39') end hour('12:55')",time,0,0,"[1, 5, 1, 0.6, 1, 0, 0, 0.6848182689940642, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('professors') remove middlebox('dpi'), middlebox('ids'), middlebox('firewall'), middlebox('load-balancer') set quota('2', 'gb/wk') block protocol('quic'), traffic('streaming')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.16') add middlebox('load-balancer'), middlebox('firewall') set quota('3', 'gb/wk') allow service('instagram'), service('youtube')",domain,1,1,"[1, 5, 0, 0, 2, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for group('research laboratories') add middlebox('firewall') set quota('2', 'gb/wk')","define intent stnIntent: for group('labs') remove middlebox('ids') set quota('2', 'gb/wk')",synonym,0,1,"[1, 5, 0, 0, 1, 1, 0, 1.0, 0, 0.502788023087115, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.11') remove middlebox('dpi') set quota('5', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.4') add middlebox('load-balancer') set bandwidth('min', '70', 'mbps')",hierarchical,0,0,"[1, 5, 1, 0, 1, 0, 1, 0.7858449644624775, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('students') remove middlebox('ids') set quota('9', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.8') add middlebox('load-balancer'), middlebox('firewall'), middlebox('parental-control') set quota('9', 'gb/wk')",negation,0,1,"[1, 5, 0, 0, 1, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for group('labs') set quota('7', 'gb/wk') block traffic('peer2peer'), protocol('tcp')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.37') set quota('9', 'gb/wk') allow protocol('tcp'), traffic('social-media')",domain,1,1,"[1, 5, 0, 0, 1, 0, 0, 0.0, 0, 0.0, 0.4367431766106368, 1.0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.27.134') remove middlebox('parental-control'), middlebox('dpi'), middlebox('firewall') set quota('3', 'gb/wk') block service('vimeo'), service('bittorrent')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.27.127') add middlebox('ids'), middlebox('firewall'), middlebox('dpi'), middlebox('load-balancer') set quota('5', 'gb/wk') allow service('vimeo'), traffic('social-media')",hierarchical,1,1,"[1, 5, 0, 0, 2, 0, 1, 0.7936261773128112, 0.5695095848270609, 1.0, 0, 0, 0.33729505277183147]"
"define intent hypIntent: for group('prof') add middlebox('parental-control') set bandwidth('min', '80', 'mbps')","define intent stnIntent: for group('professors') remove middlebox('firewall') set quota('5', 'gb/wk')",synonym,0,0,"[1, 5, 1, 0, 1, 1, 0, 1.0, 0, 0.5339977351212731, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.188') remove middlebox('parental-control'), middlebox('load-balancer'), middlebox('dpi'), middlebox('firewall'), middlebox('ids') set bandwidth('max', '40', 'mbps') block service('facebook'), traffic('streaming')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.188') add middlebox('ids') set bandwidth('max', '20', 'mbps') allow service('vimeo'), traffic('torrent')",path,0,0,"[1, 5, 1, 0, 2, 0, 0, 1.0, 0.563273977752648, 1.0, 0.5578496808918569, 0, 1.0]"
"define intent hypIntent: for group('dorms') remove middlebox('ids'), middlebox('dpi'), middlebox('firewall'), middlebox('parental-control') block traffic('torrent'), traffic('streaming') start hour('14:34') end hour('18:7')","define intent stnIntent: for group('dorms') add middlebox('firewall'), middlebox('parental-control') allow service('stremio'), service('netflix') start hour('7:8') end hour('11:53')",time,0,0,"[1, 5, 1, 0, 2, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('dorms') set bandwidth('min', '90', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.29') set bandwidth('min', '80', 'mbps')",qos,1,1,"[1, 5, 0, 0, 0, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.166') set quota('1', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.172') unset bandwidth('max', '80', 'mbps')",qos,0,0,"[1, 5, 1, 0, 1, 0, 0, 0.7474983967563946, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('professors') remove middlebox('ids'), middlebox('load-balancer'), middlebox('dpi') unset quota('9', 'gb/wk') block protocol('telnet'), protocol('udp') start hour('8:40') end hour('19:10')","define intent stnIntent: for group('professors') add middlebox('parental-control') set quota('6', 'gb/wk') allow protocol('telnet'), service('stremio') start hour('9:15') end hour('17:52')",time,1,1,"[1, 5, 0, 9.616666666666667, 3, 2, 0, 1.0, 0, 1.0, 0, 0.5173232284879271, 0]"
"define intent hypIntent: for group('students') remove middlebox('dpi') set bandwidth('max', '20', 'mbps') block protocol('tcp')","define intent stnIntent: for group('students') add middlebox('dpi'), middlebox('parental-control'), middlebox('ids'), middlebox('load-balancer') set bandwidth('min', '70', 'mbps') allow service('amazon-prime'), service('netflix')",negation,1,1,"[1, 5, 0, 0, 2, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('professor') set bandwidth('min', '90', 'mbps') block traffic('torrent'), service('instagram')","define intent stnIntent: for group('professors') set bandwidth('min', '40', 'mbps') allow service('instagram'), traffic('social-media')",synonym,1,1,"[1, 5, 0, 0, 1, 2, 0, 1.0, 1.0, 0.32668396731546334, 0.424512941502927, 0, 0]"
"define intent hypIntent: for group('prof') remove middlebox('ids'), middlebox('dpi'), middlebox('parental-control') set quota('2', 'gb/wk') block traffic('torrent'), service('youtube')","define intent stnIntent: for group('professors') add middlebox('firewall'), middlebox('dpi'), middlebox('load-balancer'), middlebox('parental-control') set quota('3', 'gb/wk') allow service('amazon-prime'), service('bittorrent')",synonym,1,1,"[1, 5, 0, 0, 2, 1, 0, 1.0, 0.601841064076147, 0.5339977351212731, 0, 0, 1.0]"
"define intent hypIntent: for group('students') remove middlebox('ids') set bandwidth('min', '80', 'mbps') start hour('12:48') end hour('18:53')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.170') add middlebox('load-balancer') unset bandwidth('max', '10', 'mbps') start hour('8:10') end hour('12:13')",path,0,0,"[0, 2, 1, 0.41666666666666663, 2, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for group('students') add middlebox('firewall') set bandwidth('max', '50', 'mbps') allow protocol('sftp'), traffic('torrent') start hour('12:46') end hour('19:30')","define intent stnIntent: for group('labs') remove middlebox('ids') set bandwidth('min', '50', 'mbps') block service('instagram'), protocol('ftp') start hour('7:55') end hour('12:36')",path,0,0,"[1, 4, 0, 0.8333333333333334, 2, 0, 0, 1.0, 0, 0.8173838302553657, 0, 0.6075539019086315, 0]"
"define intent hypIntent: for group('students') remove middlebox('ids'), middlebox('parental-control'), middlebox('firewall'), middlebox('dpi') set bandwidth('max', '50', 'mbps') block traffic('torrent'), service('netflix')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.7') add middlebox('ids'), middlebox('parental-control') set bandwidth('min', '50', 'mbps') allow service('vimeo'), service('stremio')",path,0,1,"[1, 5, 0, 0, 2, 0, 0, 0.0, 0.6732380436627197, 0.0, 0, 0, 0.30487228837114916]"
"define intent hypIntent: for group('professors') remove middlebox('parental-control'), middlebox('dpi'), middlebox('load-balancer'), middlebox('firewall') set quota('5', 'gb/wk') block protocol('tcp'), service('instagram')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.22') add middlebox('firewall'), middlebox('ids'), middlebox('parental-control'), middlebox('load-balancer'), middlebox('dpi') set quota('7', 'gb/wk') allow traffic('social-media'), service('netflix')",path,0,1,"[1, 5, 0, 0, 2, 0, 0, 0.0, 0.7251786007554776, 0.0, 0, 0, 0.6819427859876516]"
"define intent hypIntent: for group('dorms') remove middlebox('firewall'), middlebox('ids'), middlebox('load-balancer'), middlebox('parental-control') block service('facebook'), service('netflix')",define intent stnIntent: for group('dorms') add middlebox('firewall') allow service('netflix'),path,0,0,"[1, 5, 1, 0, 2, 1, 0, 1.0, 1.0, 1.0, 0, 0, 0.37079212932417294]"
"define intent hypIntent: for group('labs') unset quota('7', 'gb/wk')","define intent stnIntent: for group('labs') set quota('4', 'gb/wk')",qos,1,1,"[1, 5, 0, 0, 1, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('students') remove middlebox('load-balancer'), middlebox('dpi'), middlebox('ids'), middlebox('parental-control'), middlebox('firewall') set quota('3', 'gb/wk') block service('facebook'), protocol('udp')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.12') add middlebox('firewall'), middlebox('load-balancer'), middlebox('dpi') set quota('1', 'gb/wk') allow traffic('peer2peer'), traffic('torrent')",domain,1,1,"[1, 5, 0, 0, 2, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.22.110') set quota('5', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.22.115') set quota('7', 'gb/wk')",qos,1,1,"[1, 5, 0, 0, 0, 0, 0, 0.7292399287115354, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('students') remove middlebox('load-balancer'), middlebox('firewall'), middlebox('dpi'), middlebox('parental-control') set quota('9', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.17.76') add middlebox('dpi') set quota('6', 'gb/wk')",domain,0,0,"[1, 3, 0, 0, 1, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for group('professors') remove middlebox('ids'), middlebox('firewall'), middlebox('load-balancer') set quota('4', 'gb/wk') block traffic('peer2peer'), service('youtube') start hour('12:38') end hour('18:15')","define intent stnIntent: for group('labs') remove middlebox('load-balancer'), middlebox('ids') unset quota('6', 'gb/wk') allow protocol('https'), service('bittorrent') start hour('6:58') end hour('12:36')",path,0,0,"[1, 4, 0, 0.9666666666666667, 2, 0, 0, 1.0, 0.601841064076147, 0.8388710027738039, 0, 0, 0.19478983913517922]"
"define intent hypIntent: for group('students') unset bandwidth('min', '80', 'mbps')","define intent stnIntent: for group('students') unset bandwidth('min', '10', 'mbps')",qos,0,1,"[1, 5, 0, 0, 1, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('students') remove middlebox('load-balancer'), middlebox('firewall'), middlebox('ids') block service('stremio'), traffic('social-media')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.4') add middlebox('firewall'), middlebox('parental-control'), middlebox('load-balancer') allow protocol('smtp'), traffic('social-media')",path,0,0,"[1, 5, 1, 0, 2, 0, 0, 0.0, 0, 0.0, 1.0, 0, 0]"
"define intent hypIntent: for group('professors') remove middlebox('dpi'), middlebox('parental-control'), middlebox('ids'), middlebox('load-balancer') set quota('4', 'gb/wk') block protocol('quic'), traffic('social-media')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.24') add middlebox('parental-control'), middlebox('load-balancer'), middlebox('firewall') set quota('7', 'gb/wk') allow service('facebook'), service('netflix')",domain,1,1,"[1, 5, 0, 0, 2, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for group('dorms') remove middlebox('ids'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('firewall'), middlebox('dpi') unset bandwidth('max', '10', 'mbps') block protocol('icmp'), traffic('streaming') start hour('9:31') end hour('19:2')","define intent stnIntent: for group('dorms') remove middlebox('dpi'), middlebox('firewall') unset quota('7', 'gb/wk') allow protocol('icmp'), service('bittorrent') start hour('9:38') end hour('17:39')",time,1,1,"[1, 5, 1, 9.016666666666667, 2, 1, 0, 1.0, 0, 1.0, 0, 1.0, 0]"
"define intent hypIntent: for group('labs') remove middlebox('firewall'), middlebox('dpi'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('ids') start hour('13:37') end hour('17:44')","define intent stnIntent: for group('labs') add middlebox('load-balancer'), middlebox('firewall') start hour('7:28') end hour('11:38')",time,0,0,"[1, 5, 1, 0, 1, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('labs') remove middlebox('parental-control'), middlebox('dpi'), middlebox('load-balancer') set bandwidth('max', '10', 'mbps') block protocol('sftp'), protocol('udp')","define intent stnIntent: for group('labs') add middlebox('dpi'), middlebox('load-balancer'), middlebox('firewall'), middlebox('ids') set bandwidth('min', '70', 'mbps') allow service('stremio'), service('facebook')",path,0,1,"[1, 5, 0, 0, 2, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.37.182') add middlebox('load-balancer') set bandwidth('min', '20', 'mbps') block protocol('http'), service('facebook')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.37.177') remove middlebox('firewall'), middlebox('dpi') set quota('9', 'gb/wk') allow service('amazon-prime'), service('popcorn-time')",hierarchical,0,0,"[1, 5, 1, 0, 2, 0, 1, 0.6180334619063909, 0.29064463620203707, 1.0, 0, 0, 0.28248267019709405]"
"define intent hypIntent: for group('professors') set bandwidth('min', '10', 'mbps') block service('vimeo'), protocol('icmp')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.173') set bandwidth('max', '20', 'mbps') allow service('vimeo'), protocol('http')",domain,0,0,"[0, 2, 1, 0, 1, 0, 0, 0.0, 1.0, 0.0, 0, 0.4454440802385376, 0]"
"define intent hypIntent: for group('students') remove middlebox('ids') set bandwidth('max', '40', 'mbps') block traffic('peer2peer'), protocol('telnet')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.14.66') add middlebox('parental-control'), middlebox('ids'), middlebox('dpi') set bandwidth('min', '70', 'mbps') allow traffic('peer2peer'), protocol('tcp')",domain,0,0,"[1, 3, 0, 0, 2, 0, 0, 0.0, 0, 0.0, 1.0, 0.5434719057562135, 0]"
