hypothesis,sentence,type,conflict,prediction,features
"define intent hypIntent: for group('staff') unset bandwidth('max', '10', 'mbps')","define intent stnIntent: for group('staff') set bandwidth('max', '30', 'mbps')",qos,1,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('staff') remove middlebox('load-balancer'), middlebox('parental-control'), middlebox('ids'), middlebox('dpi') set quota('2', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.6') add middlebox('load-balancer'), middlebox('ids'), middlebox('firewall'), middlebox('dpi') set quota('4', 'gb/wk')",domain,0,0,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 0, 1, 1, 0, 0, 4]"
"define intent hypIntent: for group('staff') add middlebox('parental-control'), middlebox('load-balancer') allow service('amazon-prime'), protocol('icmp') start timestamp('2019-01-25 09:19:24.710693') end timestamp('2019-01-25 13:27:24.710699')","define intent stnIntent: for group('staff') remove middlebox('ids'), middlebox('dpi'), middlebox('firewall') allow protocol('smtp'), traffic('streaming') start timestamp('2019-01-25 02:57:24.710662') end timestamp('2019-01-25 07:55:24.710685')",time,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('students') unset quota('2', 'gb/wk')","define intent stnIntent: for group('students') set bandwidth('min', '20', 'mbps')",qos,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('prof') set quota('1', 'gb/wk') block service('stremio'), traffic('streaming')","define intent stnIntent: for group('professors') set quota('8', 'gb/wk') allow service('facebook'), protocol('ftp')",synonym,1,1,"[1.0, 1.0, 0.6487288285638457, 0.5339977351212731, 0, 0, 0, 0, 1, 1, 1, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.13') remove middlebox('dpi'), middlebox('load-balancer'), middlebox('ids'), middlebox('parental-control'), middlebox('firewall') set quota('7', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.4') remove middlebox('parental-control') set bandwidth('max', '60', 'mbps')",hierarchical,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 0, 1, 0, 1, 5]"
"define intent hypIntent: for group('students') remove middlebox('parental-control'), middlebox('dpi') set quota('5', 'gb/wk') start timestamp('2019-01-25 09:28:00.452984') end timestamp('2019-01-25 14:00:00.452988')","define intent stnIntent: for group('staff') add middlebox('ids') unset quota('3', 'gb/wk') start timestamp('2019-01-25 03:44:00.452959') end timestamp('2019-01-25 08:42:00.452977')",non_coreferent,0,0,"[1.0, 1.0, 0, 0.32444239195558205, 0, 0.2333333313888889, 0, 0, 2, 1, 0, 0, 4]"
"define intent hypIntent: for group('dormitory') remove middlebox('ids'), middlebox('parental-control'), middlebox('firewall'), middlebox('load-balancer') set bandwidth('min', '70', 'mbps') block traffic('peer2peer'), protocol('icmp')","define intent stnIntent: for group('dorms') add middlebox('dpi'), middlebox('firewall'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('ids') set bandwidth('max', '80', 'mbps') allow service('stremio'), traffic('streaming')",synonym,1,1,"[1.0, 1.0, 0, 0.3935372908539091, 0.4855904475742499, 0, 0, 1, 2, 1, 2, 0, 5]"
"define intent hypIntent: for group('dorm') set quota('1', 'gb/wk') allow protocol('smtp'), service('youtube')","define intent stnIntent: for group('dorms') set bandwidth('max', '90', 'mbps') allow traffic('torrent'), traffic('streaming')",synonym,0,0,"[1.0, 1.0, 0, 0.3533089167841037, 0, 0, 0, 1, 0, 1, 1, 0, 5]"
"define intent hypIntent: for group('hall') remove middlebox('ids') set quota('7', 'gb/wk') block protocol('smtp'), traffic('streaming')","define intent stnIntent: for group('dorms') add middlebox('ids'), middlebox('load-balancer'), middlebox('dpi'), middlebox('firewall'), middlebox('parental-control') set quota('6', 'gb/wk') allow protocol('http'), service('netflix')",synonym,1,1,"[1.0, 1.0, 0, 0.25868322601258575, 0, 0, 0, 0, 2, 1, 1, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.27.125') remove middlebox('dpi'), middlebox('parental-control') set bandwidth('min', '50', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.27.119') remove middlebox('parental-control'), middlebox('load-balancer'), middlebox('ids'), middlebox('dpi'), middlebox('firewall') set bandwidth('min', '10', 'mbps')",negation,0,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 0, 1, 0, 0, 5]"
"define intent hypIntent: for group('students') set bandwidth('max', '40', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.8') set bandwidth('min', '20', 'mbps')",qos,1,1,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 5]"
"define intent hypIntent: for group('professors') set quota('4', 'gb/wk')","define intent stnIntent: for group('professors') set quota('6', 'gb/wk')",qos,1,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 0, 1, 2, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.21.91') add middlebox('firewall'), middlebox('dpi'), middlebox('parental-control') set quota('6', 'gb/wk') block service('stremio'), protocol('snmp')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.21.82') remove middlebox('ids'), middlebox('load-balancer') set bandwidth('min', '30', 'mbps') block traffic('peer2peer'), traffic('social-media')",hierarchical,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 0, 1, 5]"
"define intent hypIntent: for group('dorms') add middlebox('load-balancer') set bandwidth('max', '50', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.38') add middlebox('parental-control'), middlebox('load-balancer') set quota('8', 'gb/wk')",negation,0,0,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 1, 0, 1, 0, 0, 5]"
"define intent hypIntent: for group('professors') remove middlebox('dpi'), middlebox('ids'), middlebox('load-balancer') set bandwidth('min', '40', 'mbps') block protocol('udp'), service('popcorn-time')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.6') add middlebox('load-balancer'), middlebox('parental-control'), middlebox('dpi') set bandwidth('max', '40', 'mbps') allow service('vimeo'), service('youtube')",domain,0,0,"[0.0, 0.0, 0.3293954744816613, 0.0, 0, 0, 0.28248267019709405, 1, 2, 1, 0, 0, 4]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.41') set quota('3', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.37') set quota('3', 'gb/wk')",qos,0,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 0, 1, 0, 1, 5]"
"define intent hypIntent: for group('students') remove middlebox('firewall'), middlebox('dpi'), middlebox('ids'), middlebox('load-balancer'), middlebox('parental-control') set bandwidth('max', '80', 'mbps') allow service('instagram'), service('facebook')","define intent stnIntent: for group('students') remove middlebox('load-balancer') set quota('1', 'gb/wk') block protocol('http'), protocol('udp')",negation,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('staff') remove middlebox('firewall') set quota('1', 'gb/wk') allow protocol('sftp'), service('popcorn-time') start timestamp('2019-01-25 05:00:25.608623') end timestamp('2019-01-25 13:50:25.608627')","define intent stnIntent: for group('staff') add middlebox('parental-control'), middlebox('firewall'), middlebox('ids'), middlebox('load-balancer'), middlebox('dpi') set bandwidth('max', '80', 'mbps') allow protocol('udp'), service('facebook') start timestamp('2019-01-25 05:33:25.608590') end timestamp('2019-01-25 14:29:25.608616')",time,1,1,"[1.0, 1.0, 0.29064463620203707, 1.0, 0, 9.283333343611112, 0.6819427859876516, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('dorms') add middlebox('ids') set bandwidth('min', '50', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.42') add middlebox('firewall'), middlebox('dpi') set quota('4', 'gb/wk')",negation,0,0,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 1, 0, 1, 0, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.178') remove middlebox('load-balancer'), middlebox('parental-control'), middlebox('firewall'), middlebox('dpi') set bandwidth('max', '70', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.173') add middlebox('load-balancer') set bandwidth('max', '30', 'mbps')",hierarchical,1,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 0, 1, 5]"
"define intent hypIntent: for group('students') remove middlebox('firewall'), middlebox('ids'), middlebox('load-balancer') set bandwidth('min', '60', 'mbps') block service('amazon-prime'), protocol('snmp')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.4') add middlebox('dpi'), middlebox('ids'), middlebox('parental-control'), middlebox('load-balancer') set bandwidth('max', '50', 'mbps') allow service('amazon-prime'), protocol('http')",domain,1,1,"[0.0, 0.0, 1.0, 0.0, 0, 0, 1.0, 1, 2, 1, 0, 0, 5]"
"define intent hypIntent: for group('dorms') remove middlebox('firewall'), middlebox('ids'), middlebox('load-balancer'), middlebox('dpi') set quota('7', 'gb/wk') block service('instagram'), service('youtube')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.37.168') add middlebox('load-balancer'), middlebox('parental-control'), middlebox('firewall'), middlebox('ids'), middlebox('dpi') set quota('8', 'gb/wk') allow service('stremio'), service('instagram')",domain,0,0,"[0.0, 0.0, 0.732241166144113, 0.0, 0, 0, 1.0, 0, 2, 0, 0, 0, 2]"
"define intent hypIntent: for group('faculty') remove middlebox('parental-control'), middlebox('dpi'), middlebox('load-balancer'), middlebox('ids') set bandwidth('max', '30', 'mbps')","define intent stnIntent: for group('staff') add middlebox('load-balancer'), middlebox('ids') set bandwidth('max', '20', 'mbps')",synonym,1,0,"[1.0, 1.0, 0, 0.7235375605134609, 0, 0, 0, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('faculty') add middlebox('parental-control'), middlebox('dpi'), middlebox('ids') set bandwidth('min', '90', 'mbps') block traffic('torrent'), service('instagram')","define intent stnIntent: for group('staff') add middlebox('dpi'), middlebox('ids'), middlebox('load-balancer') set quota('4', 'gb/wk') allow protocol('icmp'), traffic('social-media')",synonym,0,0,"[1.0, 1.0, 0, 0.7235375605134609, 0.424512941502927, 0, 0, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.17.79') set quota('4', 'gb/wk') block service('amazon-prime'), service('youtube')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.17.71') set quota('8', 'gb/wk') allow service('youtube'), service('bittorrent')",hierarchical,1,1,"[1.0, 1.0, 0.601841064076147, 1.0, 0, 0, 0, 0, 1, 1, 0, 1, 5]"
"define intent hypIntent: for group('bookman') remove middlebox('firewall'), middlebox('parental-control') block traffic('peer2peer'), traffic('torrent')","define intent stnIntent: for group('students') add middlebox('dpi'), middlebox('load-balancer'), middlebox('firewall'), middlebox('ids'), middlebox('parental-control') allow traffic('torrent'), service('instagram')",synonym,1,1,"[1.0, 1.0, 0, 0.4038335404587993, 1.0, 0, 0, 1, 2, 1, 2, 0, 5]"
"define intent hypIntent: for group('professors') remove middlebox('dpi'), middlebox('firewall'), middlebox('parental-control'), middlebox('ids'), middlebox('load-balancer') set bandwidth('max', '60', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.26') add middlebox('dpi'), middlebox('load-balancer'), middlebox('parental-control') set bandwidth('min', '40', 'mbps')",negation,1,1,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 0, 1, 1, 0, 0, 5]"
"define intent hypIntent: for group('professors') add middlebox('ids') set bandwidth('min', '30', 'mbps') block traffic('social-media'), traffic('streaming') start timestamp('2019-01-25 04:28:40.591551') end timestamp('2019-01-25 13:04:40.591555')","define intent stnIntent: for group('professors') remove middlebox('parental-control'), middlebox('firewall'), middlebox('load-balancer') set bandwidth('max', '20', 'mbps') allow service('stremio'), traffic('streaming') start timestamp('2019-01-25 04:59:40.591526') end timestamp('2019-01-25 14:22:40.591545')",time,1,1,"[1.0, 1.0, 0, 1.0, 1.0, 9.083333341388888, 0, 1, 2, 1, 4, 0, 5]"
"define intent hypIntent: for group('staff') remove middlebox('ids'), middlebox('load-balancer'), middlebox('parental-control') set bandwidth('max', '60', 'mbps') block traffic('peer2peer'), service('popcorn-time')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.24') add middlebox('load-balancer') set bandwidth('max', '30', 'mbps') allow traffic('peer2peer'), service('youtube')",domain,1,1,"[0.0, 0.0, 0.3293954744816613, 0.0, 1.0, 0, 0.6352196413803582, 1, 2, 1, 0, 0, 5]"
"define intent hypIntent: for group('students') remove middlebox('ids'), middlebox('firewall'), middlebox('dpi'), middlebox('load-balancer'), middlebox('parental-control') unset bandwidth('min', '10', 'mbps') block traffic('peer2peer') start timestamp('2019-01-25 05:55:14.774688') end timestamp('2019-01-25 14:41:14.774693')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.4') add middlebox('load-balancer') unset quota('8', 'gb/wk') allow service('stremio'), service('youtube') start timestamp('2019-01-25 05:58:14.774666') end timestamp('2019-01-25 14:18:14.774683')",time,1,1,"[0.0, 0.0, 0, 0.0, 0, 9.333333338055555, 0, 1, 3, 1, 0, 0, 5]"
"define intent hypIntent: for group('professors') set quota('1', 'gb/wk')","define intent stnIntent: for group('professors') set quota('7', 'gb/wk')",qos,1,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 0, 1, 2, 0, 5]"
"define intent hypIntent: for group('professors') remove middlebox('firewall'), middlebox('parental-control') block protocol('https'), protocol('http') start timestamp('2019-01-25 09:36:53.961105') end timestamp('2019-01-25 13:47:53.961109')","define intent stnIntent: for group('professors') add middlebox('firewall'), middlebox('parental-control'), middlebox('load-balancer'), middlebox('dpi') allow traffic('torrent'), traffic('streaming') start timestamp('2019-01-25 02:48:53.961068') end timestamp('2019-01-25 08:16:53.961099')",time,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 2, 1, 2, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.17') remove middlebox('dpi'), middlebox('parental-control') set bandwidth('min', '10', 'mbps') allow service('stremio'), service('popcorn-time')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.15') add middlebox('firewall') set quota('7', 'gb/wk') allow service('amazon-prime'), protocol('quic')",hierarchical,0,0,"[1.0, 1.0, 0.5917500049724728, 1.0, 0, 0, 0.37079212932417294, 1, 1, 1, 0, 1, 5]"
"define intent hypIntent: for group('professors') remove middlebox('firewall'), middlebox('parental-control'), middlebox('dpi'), middlebox('ids'), middlebox('load-balancer') set bandwidth('max', '30', 'mbps') block traffic('social-media'), service('netflix')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.14.65') add middlebox('firewall'), middlebox('parental-control'), middlebox('load-balancer'), middlebox('dpi'), middlebox('ids') set quota('9', 'gb/wk') allow service('stremio'), service('netflix')",non_coreferent,0,0,"[0.0, 0.0, 1.0, 0.0, 0, 0, 0.19478983913517922, 1, 2, 1, 0, 0, 3]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.7') add middlebox('load-balancer') set quota('7', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.4') remove middlebox('ids') set bandwidth('min', '80', 'mbps')",hierarchical,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 0, 1, 5]"
"define intent hypIntent: for group('dorms') remove middlebox('parental-control'), middlebox('firewall'), middlebox('ids'), middlebox('dpi'), middlebox('load-balancer') block service('vimeo'), service('bittorrent')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.37') add middlebox('firewall'), middlebox('ids'), middlebox('parental-control') allow service('instagram'), service('bittorrent')",domain,1,1,"[0.0, 0.0, 1.0, 0.0, 0, 0, 0.6352196413803582, 1, 2, 1, 0, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.177') set quota('3', 'gb/wk') block service('amazon-prime'), protocol('tcp')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.173') set quota('2', 'gb/wk') allow traffic('social-media'), service('popcorn-time')",hierarchical,1,1,"[1.0, 1.0, 0.5917500049724728, 1.0, 0, 0, 0, 0, 1, 1, 0, 1, 5]"
"define intent hypIntent: for group('dorms') remove middlebox('dpi'), middlebox('ids'), middlebox('load-balancer'), middlebox('parental-control') unset quota('7', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.24.109') add middlebox('dpi'), middlebox('firewall'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('ids') set quota('1', 'gb/wk')",non_coreferent,0,0,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 0, 2, 0, 0, 0, 2]"
"define intent hypIntent: for group('students') unset quota('7', 'gb/wk')","define intent stnIntent: for group('students') set quota('7', 'gb/wk')",qos,1,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('staff') add middlebox('ids') set quota('4', 'gb/wk') allow service('amazon-prime'), traffic('torrent')","define intent stnIntent: for group('staff') remove middlebox('load-balancer'), middlebox('firewall') set bandwidth('min', '60', 'mbps') allow protocol('tcp'), protocol('http')",negation,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.12.55') remove middlebox('firewall') set quota('3', 'gb/wk') block service('instagram'), service('popcorn-time')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.12.49') add middlebox('firewall'), middlebox('load-balancer'), middlebox('parental-control') set quota('4', 'gb/wk') allow service('popcorn-time'), service('netflix')",hierarchical,1,1,"[1.0, 1.0, 0.4698510852733538, 1.0, 0, 0, 0.37079212932417294, 0, 2, 1, 0, 1, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.151') remove middlebox('ids'), middlebox('firewall'), middlebox('parental-control'), middlebox('load-balancer') unset bandwidth('max', '10', 'mbps') allow service('stremio') start timestamp('2019-01-25 05:45:15.375906') end timestamp('2019-01-25 13:06:15.375910')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.157') add middlebox('ids'), middlebox('dpi'), middlebox('parental-control') unset quota('9', 'gb/wk') block service('vimeo'), service('facebook') start timestamp('2019-01-25 04:57:15.375876') end timestamp('2019-01-25 13:29:15.375899')",time,1,1,"[1.0, 1.0, 0.6487288285638457, 1.0, 0, 8.350000001111113, 0.6352196413803582, 1, 3, 1, 0, 0, 5]"
"define intent hypIntent: for group('dorm') remove middlebox('load-balancer') set quota('5', 'gb/wk')","define intent stnIntent: for group('dorms') add middlebox('dpi') set bandwidth('max', '80', 'mbps')",synonym,0,0,"[1.0, 1.0, 0, 0.3533089167841037, 0, 0, 0, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.14.61') set bandwidth('max', '50', 'mbps') block protocol('https'), traffic('social-media')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.14.60') set bandwidth('max', '70', 'mbps') allow protocol('snmp'), service('instagram')",hierarchical,1,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 0, 1, 5]"
"define intent hypIntent: for group('students') remove middlebox('parental-control'), middlebox('ids') set quota('3', 'gb/wk') block traffic('streaming') start timestamp('2019-01-25 08:42:30.163245') end timestamp('2019-01-25 14:23:30.163249')","define intent stnIntent: for group('professors') add middlebox('parental-control') set quota('7', 'gb/wk') allow protocol('icmp'), service('youtube') start timestamp('2019-01-25 03:59:30.163217') end timestamp('2019-01-25 07:51:30.163238')",non_coreferent,0,0,"[1.0, 1.0, 0, 0.8687830363789097, 0, 0.14999999805555553, 0, 0, 2, 1, 0, 0, 4]"
"define intent hypIntent: for group('students') remove middlebox('load-balancer'), middlebox('parental-control'), middlebox('dpi') block traffic('torrent'), service('netflix') start timestamp('2019-01-25 09:33:19.652465') end timestamp('2019-01-25 14:48:19.652469')","define intent stnIntent: for group('students') add middlebox('parental-control') allow service('amazon-prime'), traffic('torrent') start timestamp('2019-01-25 03:24:19.652443') end timestamp('2019-01-25 08:55:19.652459')",time,0,1,"[1.0, 1.0, 0.5785126258787969, 1.0, 1.0, 0.3666666649999999, 0.30487228837114916, 1, 2, 1, 2, 0, 5]"
"define intent hypIntent: for group('faculty') remove middlebox('dpi'), middlebox('parental-control'), middlebox('ids'), middlebox('firewall') set quota('7', 'gb/wk') block traffic('social-media'), service('bittorrent')","define intent stnIntent: for group('staff') add middlebox('dpi'), middlebox('parental-control') set quota('1', 'gb/wk') allow traffic('torrent'), service('bittorrent')",synonym,1,1,"[1.0, 1.0, 1.0, 0.7235375605134609, 0.424512941502927, 0, 0.37079212932417294, 0, 2, 1, 2, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.12.58') remove middlebox('load-balancer'), middlebox('ids'), middlebox('firewall'), middlebox('parental-control'), middlebox('dpi') unset bandwidth('max', '50', 'mbps') block protocol('https'), service('bittorrent') start timestamp('2019-01-25 05:56:17.882641') end timestamp('2019-01-25 14:16:17.882646')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.12.49') add middlebox('dpi'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('ids'), middlebox('firewall') set bandwidth('min', '10', 'mbps') allow traffic('torrent'), service('instagram') start timestamp('2019-01-25 04:42:17.882620') end timestamp('2019-01-25 14:12:17.882636')",time,1,1,"[1.0, 1.0, 0.6927166989236211, 1.0, 0, 9.266666665277777, 0.6819427859876516, 0, 3, 1, 1, 1, 5]"
"define intent hypIntent: for group('students') remove middlebox('parental-control'), middlebox('load-balancer') set bandwidth('max', '50', 'mbps') block protocol('udp'), service('bittorrent')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.24.106') add middlebox('firewall'), middlebox('load-balancer') set bandwidth('max', '20', 'mbps') allow protocol('icmp'), protocol('udp')",domain,0,0,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 1, 2, 0, 0, 0, 2]"
"define intent hypIntent: for group('faculty') set bandwidth('max', '30', 'mbps') block protocol('udp'), traffic('social-media')","define intent stnIntent: for group('staff') set bandwidth('max', '90', 'mbps') allow protocol('telnet'), traffic('torrent')",synonym,1,0,"[1.0, 1.0, 0, 0.7235375605134609, 0.424512941502927, 0, 0, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('staff') remove middlebox('ids'), middlebox('dpi'), middlebox('firewall'), middlebox('parental-control') set bandwidth('max', '50', 'mbps') start timestamp('2019-01-25 05:45:13.209635') end timestamp('2019-01-25 14:44:13.209639')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.21') add middlebox('dpi'), middlebox('ids') set bandwidth('min', '40', 'mbps') start timestamp('2019-01-25 04:10:13.209608') end timestamp('2019-01-25 14:14:13.209628')",time,1,1,"[0.0, 0.0, 0, 0.0, 0, 9.48333333138889, 0, 0, 1, 1, 0, 0, 5]"
"define intent hypIntent: for group('students') remove middlebox('parental-control'), middlebox('dpi') unset quota('2', 'gb/wk')","define intent stnIntent: for group('staff') remove middlebox('load-balancer'), middlebox('firewall'), middlebox('dpi') set quota('4', 'gb/wk')",non_coreferent,0,0,"[1.0, 1.0, 0, 0.32444239195558205, 0, 0, 0, 0, 1, 1, 0, 0, 4]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.22.97') remove middlebox('load-balancer'), middlebox('firewall') set quota('7', 'gb/wk') block protocol('https'), traffic('streaming')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.22.95') add middlebox('firewall'), middlebox('ids') set quota('8', 'gb/wk') allow service('vimeo'), service('facebook')",hierarchical,1,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 2, 1, 0, 1, 5]"
"define intent hypIntent: for group('bookman') add middlebox('parental-control'), middlebox('ids'), middlebox('firewall'), middlebox('dpi') set bandwidth('max', '60', 'mbps')","define intent stnIntent: for group('students') add middlebox('load-balancer'), middlebox('firewall'), middlebox('ids'), middlebox('dpi'), middlebox('parental-control') set quota('4', 'gb/wk')",synonym,0,0,"[1.0, 1.0, 0, 0.4038335404587993, 0, 0, 0, 1, 0, 1, 1, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.17.75') remove middlebox('ids'), middlebox('parental-control'), middlebox('dpi'), middlebox('firewall') set quota('7', 'gb/wk') block service('amazon-prime'), service('bittorrent')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.17.71') add middlebox('ids'), middlebox('firewall'), middlebox('dpi') set quota('8', 'gb/wk') allow traffic('torrent'), service('bittorrent')",hierarchical,1,1,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0.6819427859876516, 0, 2, 1, 1, 1, 5]"
"define intent hypIntent: for group('staff') set bandwidth('max', '90', 'mbps')","define intent stnIntent: for group('staff') set bandwidth('min', '20', 'mbps')",qos,1,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 0, 1, 1, 0, 5]"
"define intent hypIntent: for group('faculty') remove middlebox('dpi'), middlebox('firewall') set quota('1', 'gb/wk') block service('instagram'), service('netflix')","define intent stnIntent: for group('staff') add middlebox('firewall'), middlebox('ids'), middlebox('parental-control'), middlebox('dpi') set quota('6', 'gb/wk') allow service('instagram'), traffic('streaming')",synonym,1,1,"[1.0, 1.0, 0.7251786007554776, 0.7235375605134609, 0, 0, 0.6819427859876516, 0, 2, 1, 1, 0, 5]"
"define intent hypIntent: for group('professors') remove middlebox('load-balancer'), middlebox('parental-control'), middlebox('firewall'), middlebox('ids') set quota('5', 'gb/wk') block service('vimeo'), service('facebook')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.26') add middlebox('parental-control') set quota('1', 'gb/wk') allow service('facebook'), service('popcorn-time')",negation,1,1,"[0.0, 0.0, 0.29064463620203707, 0.0, 0, 0, 0.10537209537394576, 0, 2, 1, 0, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.7') remove middlebox('ids'), middlebox('firewall'), middlebox('parental-control'), middlebox('dpi') set bandwidth('min', '30', 'mbps') block protocol('https'), traffic('torrent')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.4') add middlebox('dpi'), middlebox('load-balancer'), middlebox('firewall'), middlebox('parental-control'), middlebox('ids') set bandwidth('max', '60', 'mbps') allow traffic('torrent'), protocol('ftp')",hierarchical,1,1,"[1.0, 1.0, 0, 1.0, 1.0, 0, 0, 1, 2, 1, 0, 1, 5]"
"define intent hypIntent: for group('dorms') remove middlebox('load-balancer') set bandwidth('min', '20', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.37.162') add middlebox('load-balancer') set bandwidth('max', '50', 'mbps')",domain,0,0,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 1, 1, 0, 0, 0, 2]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.37.172') add middlebox('firewall') set quota('3', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.37.162') remove middlebox('parental-control'), middlebox('dpi'), middlebox('load-balancer') set bandwidth('min', '70', 'mbps')",hierarchical,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 0, 1, 5]"
