hypothesis,sentence,type,conflict,prediction,features
"define intent hypIntent: for group('dorms') set quota('8', 'gb/wk')","define intent stnIntent: for group('dorms') unset quota('3', 'gb/wk')",qos,1,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('faculty') remove middlebox('parental-control'), middlebox('ids'), middlebox('firewall'), middlebox('load-balancer'), middlebox('dpi') set quota('6', 'gb/wk') block protocol('quic'), traffic('torrent')","define intent stnIntent: for group('staff') add middlebox('parental-control') set quota('7', 'gb/wk') allow service('stremio'), service('facebook')",synonym,1,1,"[1.0, 1.0, 0, 0.7235375605134609, 0, 0, 0, 0, 2, 1, 1, 0, 5]"
"define intent hypIntent: for group('dorms') remove middlebox('parental-control'), middlebox('dpi'), middlebox('ids'), middlebox('load-balancer'), middlebox('firewall') set bandwidth('min', '10', 'mbps') block service('vimeo'), traffic('streaming')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.12.50') add middlebox('firewall'), middlebox('parental-control'), middlebox('ids') set bandwidth('max', '60', 'mbps') allow traffic('torrent'), service('netflix')",domain,0,0,"[0.0, 0.0, 0.689023003400464, 0.0, 0.5578496808918569, 0, 0.30894633570391095, 1, 2, 1, 0, 0, 3]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.46') remove middlebox('parental-control'), middlebox('ids'), middlebox('firewall'), middlebox('dpi') set bandwidth('min', '90', 'mbps') block protocol('telnet'), service('bittorrent')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.41') add middlebox('load-balancer') set quota('7', 'gb/wk') block traffic('peer2peer'), traffic('torrent')",negation,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 0, 0, 5]"
"define intent hypIntent: for group('students') remove middlebox('firewall') set bandwidth('min', '10', 'mbps') block service('stremio'), traffic('streaming')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.7') add middlebox('parental-control'), middlebox('firewall'), middlebox('load-balancer'), middlebox('dpi') set bandwidth('max', '50', 'mbps') allow service('vimeo'), protocol('http')",domain,1,1,"[0.0, 0.0, 0.5936408534221981, 0.0, 0, 0, 0.6819427859876516, 1, 2, 1, 0, 0, 5]"
"define intent hypIntent: for group('students') set quota('4', 'gb/wk') block traffic('social-media'), traffic('streaming')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.14') set quota('7', 'gb/wk') allow traffic('social-media')",domain,1,1,"[0.0, 0.0, 0, 0.0, 0.44733669896031675, 0, 0, 0, 1, 1, 0, 0, 5]"
"define intent hypIntent: for group('dorms') set bandwidth('max', '50', 'mbps')","define intent stnIntent: for group('dorms') unset quota('1', 'gb/wk')",qos,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('dorms') add middlebox('firewall'), middlebox('parental-control'), middlebox('load-balancer'), middlebox('ids') block service('vimeo'), service('youtube') start timestamp('2019-01-25 09:10:49.380158') end timestamp('2019-01-25 13:48:49.380162')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.39') add middlebox('load-balancer'), middlebox('parental-control'), middlebox('dpi'), middlebox('ids'), middlebox('firewall') block protocol('smtp'), service('bittorrent') start timestamp('2019-01-25 02:42:49.380139') end timestamp('2019-01-25 07:47:49.380152')",time,0,0,"[0.0, 0.0, 0.601841064076147, 0.0, 0, 0, 0.30894633570391095, 1, 0, 1, 0, 0, 5]"
"define intent hypIntent: for group('dorms') add middlebox('ids'), middlebox('load-balancer'), middlebox('firewall') set quota('3', 'gb/wk') block traffic('torrent'), service('youtube')","define intent stnIntent: for group('professors') add middlebox('load-balancer'), middlebox('parental-control'), middlebox('ids'), middlebox('dpi') unset quota('5', 'gb/wk') allow traffic('peer2peer'), traffic('torrent')",non_coreferent,0,0,"[1.0, 1.0, 0, 0.7723937946330593, 1.0, 0, 0, 0, 2, 1, 0, 0, 4]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.23') remove middlebox('ids'), middlebox('dpi') set bandwidth('min', '60', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.15') add middlebox('ids') set bandwidth('max', '40', 'mbps')",hierarchical,1,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 0, 1, 5]"
"define intent hypIntent: for group('dorms') add middlebox('load-balancer'), middlebox('firewall'), middlebox('ids') unset bandwidth('max', '50', 'mbps') block traffic('peer2peer'), traffic('torrent') start timestamp('2019-01-25 09:58:34.238817') end timestamp('2019-01-25 14:06:34.238821')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.37.169') add middlebox('ids'), middlebox('firewall'), middlebox('load-balancer'), middlebox('dpi') unset bandwidth('min', '80', 'mbps') allow service('stremio'), protocol('tcp') start timestamp('2019-01-25 02:47:34.238794') end timestamp('2019-01-25 08:45:34.238811')",non_coreferent,0,0,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 0, 2, 0, 0, 0, 2]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.17.78') set quota('6', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.17.72') unset quota('8', 'gb/wk')",qos,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 1, 1, 0, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.173') remove middlebox('dpi'), middlebox('load-balancer'), middlebox('firewall'), middlebox('ids'), middlebox('parental-control') unset bandwidth('max', '50', 'mbps') block protocol('icmp'), traffic('social-media')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.14.60') add middlebox('parental-control'), middlebox('ids') set bandwidth('max', '10', 'mbps') allow traffic('peer2peer'), traffic('social-media')",non_coreferent,0,0,"[1.0, 1.0, 0, 1.0, 1.0, 0, 0, 1, 3, 0, 0, 0, 2]"
"define intent hypIntent: for group('dorm') remove middlebox('parental-control') set bandwidth('min', '70', 'mbps') block service('amazon-prime'), traffic('streaming')","define intent stnIntent: for group('dorms') add middlebox('firewall'), middlebox('ids'), middlebox('parental-control'), middlebox('load-balancer') set bandwidth('max', '40', 'mbps') allow service('stremio'), service('netflix')",synonym,1,1,"[1.0, 1.0, 0.5785126258787969, 0.3533089167841037, 0, 0, 0.6352196413803582, 1, 2, 1, 1, 0, 5]"
"define intent hypIntent: for group('professors') remove middlebox('ids'), middlebox('parental-control'), middlebox('load-balancer'), middlebox('firewall'), middlebox('dpi') set bandwidth('min', '90', 'mbps') block traffic('peer2peer'), traffic('social-media')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.32') add middlebox('firewall'), middlebox('dpi'), middlebox('load-balancer'), middlebox('ids') set bandwidth('max', '40', 'mbps') allow service('bittorrent'), service('netflix')",negation,1,1,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 1, 2, 1, 0, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.37') remove middlebox('parental-control'), middlebox('ids') set quota('2', 'gb/wk') allow traffic('torrent'), service('bittorrent')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.44') add middlebox('dpi'), middlebox('firewall') set bandwidth('min', '50', 'mbps') allow protocol('telnet'), service('facebook')",negation,0,0,"[1.0, 1.0, 0.5348474783137586, 1.0, 0, 0, 0.30894633570391095, 1, 1, 1, 0, 0, 5]"
"define intent hypIntent: for group('students') remove middlebox('firewall'), middlebox('load-balancer'), middlebox('dpi'), middlebox('ids'), middlebox('parental-control') unset bandwidth('max', '40', 'mbps') block protocol('sftp'), traffic('torrent') start timestamp('2019-01-25 06:02:52.810123') end timestamp('2019-01-25 14:44:52.810127')","define intent stnIntent: for group('students') add middlebox('dpi'), middlebox('ids'), middlebox('load-balancer') set bandwidth('max', '80', 'mbps') allow service('netflix'), service('bittorrent') start timestamp('2019-01-25 04:22:52.810098') end timestamp('2019-01-25 14:38:52.810117')",time,1,1,"[1.0, 1.0, 0, 1.0, 0, 9.599999998333335, 0, 1, 3, 1, 1, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.27.127') remove middlebox('ids'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('firewall') set quota('2', 'gb/wk') block traffic('torrent'), traffic('social-media')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.27.118') add middlebox('ids'), middlebox('load-balancer'), middlebox('firewall'), middlebox('parental-control'), middlebox('dpi') set quota('3', 'gb/wk') allow protocol('https'), service('facebook')",negation,1,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 2, 1, 0, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.24.116') remove middlebox('firewall'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('ids') start timestamp('2019-01-25 09:02:10.621883') end timestamp('2019-01-25 14:48:10.621887')",define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.24.115') add middlebox('dpi') start timestamp('2019-01-25 03:49:10.621857') end timestamp('2019-01-25 08:44:10.621877'),time,0,0,"[1.0, 1.0, 0, 1.0, 0, 0.6999999983333334, 0, 1, 1, 1, 0, 0, 5]"
"define intent hypIntent: for group('staff') remove middlebox('firewall'), middlebox('parental-control'), middlebox('dpi'), middlebox('ids'), middlebox('load-balancer') unset bandwidth('min', '30', 'mbps') block traffic('torrent'), traffic('streaming') start timestamp('2019-01-25 05:51:25.865730') end timestamp('2019-01-25 14:43:25.865734')","define intent stnIntent: for group('staff') add middlebox('load-balancer'), middlebox('ids'), middlebox('firewall') unset quota('5', 'gb/wk') allow service('youtube') start timestamp('2019-01-25 06:00:25.865706') end timestamp('2019-01-25 13:42:25.865725')",time,1,1,"[1.0, 1.0, 0, 1.0, 0, 8.700000005277778, 0, 1, 3, 1, 1, 0, 5]"
"define intent hypIntent: for group('students') remove middlebox('parental-control'), middlebox('firewall') set bandwidth('max', '50', 'mbps') block traffic('social-media'), traffic('streaming')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.10') add middlebox('parental-control'), middlebox('load-balancer') set bandwidth('min', '60', 'mbps') allow protocol('smtp'), service('instagram')",domain,1,1,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 0, 2, 1, 0, 0, 5]"
"define intent hypIntent: for group('staff') set quota('2', 'gb/wk')","define intent stnIntent: for group('staff') unset quota('3', 'gb/wk')",qos,1,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('staff') remove middlebox('dpi'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('ids'), middlebox('firewall') set quota('1', 'gb/wk') block service('instagram'), protocol('udp')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.16') add middlebox('load-balancer'), middlebox('parental-control'), middlebox('dpi'), middlebox('firewall'), middlebox('ids') set quota('8', 'gb/wk') allow service('amazon-prime'), traffic('streaming')",domain,1,1,"[0.0, 0.0, 0.4997795429756144, 0.0, 0, 0, 0.30894633570391095, 0, 2, 1, 0, 0, 5]"
"define intent hypIntent: for group('students') remove middlebox('parental-control') set bandwidth('min', '60', 'mbps') block traffic('peer2peer'), traffic('streaming')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.4') add middlebox('ids'), middlebox('dpi'), middlebox('parental-control') set bandwidth('min', '80', 'mbps') allow service('amazon-prime'), service('instagram')",domain,1,1,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 0, 2, 1, 0, 0, 5]"
"define intent hypIntent: for group('students') add middlebox('parental-control') unset quota('8', 'gb/wk') start timestamp('2019-01-25 09:45:29.507167') end timestamp('2019-01-25 14:17:29.507171')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.32.147') add middlebox('firewall'), middlebox('parental-control'), middlebox('load-balancer'), middlebox('ids'), middlebox('dpi') set quota('7', 'gb/wk') start timestamp('2019-01-25 04:07:29.507144') end timestamp('2019-01-25 09:08:29.507161')",non_coreferent,0,0,"[0.0, 0.0, 0, 0.0, 0, 0.3833333316666666, 0, 0, 1, 0, 0, 0, 2]"
"define intent hypIntent: for group('students') set bandwidth('max', '80', 'mbps') block traffic('torrent'), service('instagram')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.6') set bandwidth('max', '40', 'mbps') allow protocol('http'), service('popcorn-time')",negation,1,1,"[0.0, 0.0, 0.4972268557291109, 0.0, 0, 0, 0, 1, 1, 1, 0, 0, 5]"
"define intent hypIntent: for group('professors') set quota('3', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.33') set quota('1', 'gb/wk')",qos,1,1,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 5]"
"define intent hypIntent: for group('students') set quota('9', 'gb/wk')","define intent stnIntent: for group('students') set quota('4', 'gb/wk')",qos,1,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 0, 1, 1, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.21.86') remove middlebox('parental-control') allow traffic('torrent'), service('popcorn-time')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.21.82') remove middlebox('firewall'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('dpi'), middlebox('ids') block protocol('tcp'), service('youtube')",hierarchical,0,0,"[1.0, 1.0, 0.3293954744816613, 1.0, 0, 0, 0.10537209537394576, 1, 1, 1, 0, 1, 5]"
"define intent hypIntent: for group('dorms') add middlebox('load-balancer'), middlebox('firewall') set quota('6', 'gb/wk') block service('facebook'), service('netflix')","define intent stnIntent: for group('students') add middlebox('ids') set quota('1', 'gb/wk') allow service('facebook'), service('netflix')",non_coreferent,0,0,"[1.0, 1.0, 1.0, 0.818512943684899, 0, 0, 0.30894633570391095, 0, 1, 1, 0, 0, 4]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.31.133') add middlebox('firewall'), middlebox('load-balancer') set quota('4', 'gb/wk') allow service('youtube'), protocol('ftp')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.31.128') remove middlebox('parental-control') set bandwidth('max', '80', 'mbps') block protocol('smtp'), traffic('social-media')",hierarchical,0,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 2, 1, 0, 1, 5]"
"define intent hypIntent: for group('bookman') remove middlebox('ids'), middlebox('load-balancer'), middlebox('dpi') set quota('7', 'gb/wk')","define intent stnIntent: for group('students') add middlebox('firewall'), middlebox('dpi') set quota('2', 'gb/wk')",synonym,1,1,"[1.0, 1.0, 0, 0.4038335404587993, 0, 0, 0, 0, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('professors') remove middlebox('firewall'), middlebox('parental-control'), middlebox('ids'), middlebox('dpi'), middlebox('load-balancer') set bandwidth('min', '90', 'mbps') block traffic('peer2peer'), service('instagram')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.26') add middlebox('firewall'), middlebox('dpi'), middlebox('load-balancer'), middlebox('parental-control') set bandwidth('max', '30', 'mbps') allow traffic('peer2peer'), protocol('quic')",domain,1,1,"[0.0, 0.0, 0, 0.0, 1.0, 0, 0, 1, 2, 1, 0, 0, 5]"
"define intent hypIntent: for group('staff') remove middlebox('parental-control'), middlebox('ids'), middlebox('load-balancer') set quota('1', 'gb/wk') block protocol('smtp'), traffic('streaming')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.15') add middlebox('dpi'), middlebox('ids'), middlebox('parental-control') set quota('6', 'gb/wk') allow protocol('sftp'), service('vimeo')",domain,1,1,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 0, 2, 1, 0, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.34') add middlebox('dpi'), middlebox('load-balancer') set quota('3', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.26') remove middlebox('firewall'), middlebox('ids'), middlebox('parental-control') set bandwidth('min', '70', 'mbps')",hierarchical,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 0, 1, 5]"
"define intent hypIntent: for group('dorms') remove middlebox('firewall'), middlebox('ids'), middlebox('parental-control'), middlebox('load-balancer') block service('instagram'), traffic('streaming') start timestamp('2019-01-25 08:56:47.600874') end timestamp('2019-01-25 13:43:47.600877')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.41') add middlebox('dpi'), middlebox('ids'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('firewall') allow protocol('tcp'), service('instagram') start timestamp('2019-01-25 03:51:47.600866') end timestamp('2019-01-25 07:59:47.600870')",time,0,1,"[0.0, 0.0, 1.0, 0.0, 0, 0.04999999888888884, 0.33729505277183147, 1, 2, 1, 0, 0, 5]"
"define intent hypIntent: for group('dorms') remove middlebox('dpi'), middlebox('ids') set bandwidth('max', '90', 'mbps') start timestamp('2019-01-25 05:29:25.480775') end timestamp('2019-01-25 14:39:25.480779')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.37') add middlebox('dpi'), middlebox('firewall'), middlebox('parental-control'), middlebox('load-balancer') set quota('2', 'gb/wk') start timestamp('2019-01-25 05:23:25.480750') end timestamp('2019-01-25 14:52:25.480769')",time,1,1,"[0.0, 0.0, 0, 0.0, 0, 10.166666667777777, 0, 1, 1, 1, 0, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.32.142') remove middlebox('ids'), middlebox('load-balancer'), middlebox('firewall') set quota('5', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.32.140') remove middlebox('parental-control'), middlebox('firewall') set bandwidth('min', '60', 'mbps')",hierarchical,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 0, 1, 0, 1, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.40') remove middlebox('load-balancer'), middlebox('parental-control'), middlebox('dpi'), middlebox('ids'), middlebox('firewall') set quota('3', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.37') add middlebox('dpi'), middlebox('firewall') set quota('7', 'gb/wk')",hierarchical,1,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 1, 1, 0, 1, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.46') set quota('3', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.37') set bandwidth('min', '60', 'mbps')",hierarchical,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 0, 1, 0, 1, 5]"
"define intent hypIntent: for group('professors') remove middlebox('ids'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('firewall') set quota('7', 'gb/wk') allow service('vimeo'), service('popcorn-time') start timestamp('2019-01-25 06:05:18.471676') end timestamp('2019-01-25 14:37:18.471681')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.31') remove middlebox('parental-control'), middlebox('load-balancer') set quota('5', 'gb/wk') allow protocol('https'), service('facebook') start timestamp('2019-01-25 05:34:18.471645') end timestamp('2019-01-25 13:39:18.471670')",time,1,1,"[0.0, 0.0, 0.29064463620203707, 0.0, 0, 8.566666665, 0.33729505277183147, 0, 0, 1, 0, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.32.146') set bandwidth('min', '60', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.32.150') set quota('1', 'gb/wk')",qos,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 0, 1, 0, 0, 5]"
"define intent hypIntent: for group('dorms') add middlebox('ids') unset quota('3', 'gb/wk') start timestamp('2019-01-25 04:54:25.295566') end timestamp('2019-01-25 13:54:25.295571')","define intent stnIntent: for group('dorms') add middlebox('dpi'), middlebox('parental-control') unset bandwidth('min', '40', 'mbps') start timestamp('2019-01-25 05:56:25.295536') end timestamp('2019-01-25 14:16:25.295560')",time,1,1,"[1.0, 1.0, 0, 1.0, 0, 8.96666667638889, 0, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('staff') add middlebox('load-balancer') set bandwidth('min', '20', 'mbps') allow service('amazon-prime'), service('netflix') start timestamp('2019-01-25 04:40:34.281727') end timestamp('2019-01-25 13:31:34.281731')","define intent stnIntent: for group('staff') remove middlebox('ids') unset bandwidth('min', '20', 'mbps') allow protocol('tcp'), service('youtube') start timestamp('2019-01-25 05:52:34.281703') end timestamp('2019-01-25 13:29:34.281721')",time,1,1,"[1.0, 1.0, 0.644163727539538, 1.0, 0, 8.616666671666668, 0.19478983913517922, 0, 2, 1, 1, 0, 5]"
"define intent hypIntent: for group('professors') unset quota('5', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.26') unset quota('2', 'gb/wk')",qos,0,1,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 0, 1, 1, 0, 0, 5]"
"define intent hypIntent: for group('professor') remove middlebox('firewall'), middlebox('parental-control') set quota('9', 'gb/wk')","define intent stnIntent: for group('professors') add middlebox('parental-control'), middlebox('firewall'), middlebox('load-balancer') set quota('5', 'gb/wk')",synonym,1,1,"[1.0, 1.0, 0, 0.32668396731546334, 0, 0, 0, 0, 1, 1, 2, 0, 5]"
"define intent hypIntent: for group('students') remove middlebox('parental-control'), middlebox('dpi') set quota('8', 'gb/wk') block service('amazon-prime'), traffic('torrent') start timestamp('2019-01-25 09:07:32.378993') end timestamp('2019-01-25 13:41:32.378997')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.15') add middlebox('load-balancer') set quota('5', 'gb/wk') allow service('stremio'), traffic('streaming') start timestamp('2019-01-25 02:19:32.378971') end timestamp('2019-01-25 08:12:32.378987')",non_coreferent,0,0,"[0.0, 0.0, 0.5506730373828779, 0.0, 0.5578496808918569, 0.08333333166666657, 0.28248267019709405, 0, 2, 1, 0, 0, 4]"
"define intent hypIntent: for group('staff') remove middlebox('dpi') set bandwidth('max', '30', 'mbps')","define intent stnIntent: for group('staff') add middlebox('firewall') set quota('9', 'gb/wk')",negation,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('prof') remove middlebox('ids') set quota('4', 'gb/wk')","define intent stnIntent: for group('professors') add middlebox('load-balancer'), middlebox('firewall'), middlebox('parental-control'), middlebox('dpi') set bandwidth('max', '60', 'mbps')",synonym,0,0,"[1.0, 1.0, 0, 0.5339977351212731, 0, 0, 0, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('students') remove middlebox('dpi') set quota('3', 'gb/wk') block service('vimeo'), service('popcorn-time')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.32.149') add middlebox('firewall'), middlebox('load-balancer'), middlebox('dpi'), middlebox('ids'), middlebox('parental-control') set quota('6', 'gb/wk') allow service('vimeo'), protocol('tcp')",domain,0,0,"[0.0, 0.0, 0.3886775606171168, 0.0, 0, 0, 0.30487228837114916, 0, 2, 0, 0, 0, 2]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.32.140') set quota('9', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.32.148') set quota('3', 'gb/wk')",qos,1,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 0, 1, 0, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.4') add middlebox('load-balancer'), middlebox('firewall'), middlebox('parental-control') block protocol('sftp'), service('stremio') start timestamp('2019-01-25 08:35:12.953754') end timestamp('2019-01-25 13:29:12.953758')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.12') add middlebox('load-balancer'), middlebox('firewall'), middlebox('ids'), middlebox('parental-control'), middlebox('dpi') allow service('amazon-prime'), service('stremio') start timestamp('2019-01-25 02:37:12.953735') end timestamp('2019-01-25 07:08:12.953748')",time,0,0,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0.30487228837114916, 1, 1, 1, 0, 0, 5]"
"define intent hypIntent: for group('staff') add middlebox('load-balancer') set quota('1', 'gb/wk') block service('amazon-prime'), service('instagram') start timestamp('2019-01-25 09:49:03.728661') end timestamp('2019-01-25 14:34:03.728665')","define intent stnIntent: for group('professors') remove middlebox('parental-control'), middlebox('firewall') set quota('2', 'gb/wk') allow protocol('tcp'), protocol('udp') start timestamp('2019-01-25 02:33:03.728638') end timestamp('2019-01-25 08:51:03.728655')",non_coreferent,0,0,"[1.0, 1.0, 0, 0.20794331922268697, 0, 0.03333333166666663, 0, 0, 2, 1, 0, 0, 4]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.41') remove middlebox('load-balancer') set bandwidth('max', '80', 'mbps') block service('vimeo'), service('stremio')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.37') add middlebox('ids'), middlebox('dpi'), middlebox('load-balancer'), middlebox('parental-control') set bandwidth('min', '90', 'mbps') allow service('stremio'), protocol('icmp')",hierarchical,1,1,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0.6352196413803582, 0, 2, 1, 0, 1, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.37.169') remove middlebox('load-balancer'), middlebox('ids'), middlebox('parental-control'), middlebox('firewall') allow traffic('torrent')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.37.162') remove middlebox('firewall'), middlebox('dpi') block service('amazon-prime')",hierarchical,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 0, 1, 5]"
"define intent hypIntent: for group('students') remove middlebox('firewall') set quota('7', 'gb/wk') block service('amazon-prime'), service('vimeo')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.46') add middlebox('load-balancer'), middlebox('dpi'), middlebox('firewall'), middlebox('parental-control') set quota('4', 'gb/wk') allow service('amazon-prime'), service('bittorrent')",domain,0,0,"[0.0, 0.0, 0.5695095848270609, 0.0, 0, 0, 0.37079212932417294, 0, 2, 1, 0, 0, 4]"
"define intent hypIntent: for group('students') remove middlebox('firewall') set bandwidth('max', '30', 'mbps') block traffic('torrent'), service('netflix')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.4') add middlebox('dpi'), middlebox('firewall'), middlebox('ids'), middlebox('load-balancer') set bandwidth('min', '40', 'mbps') allow service('facebook'), service('popcorn-time')",domain,1,1,"[0.0, 0.0, 0.4698510852733538, 0.0, 0, 0, 0.33729505277183147, 0, 2, 1, 0, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.21') remove middlebox('load-balancer'), middlebox('dpi'), middlebox('parental-control'), middlebox('ids') set quota('3', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.15') add middlebox('firewall'), middlebox('load-balancer') set quota('2', 'gb/wk')",hierarchical,1,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 1, 1, 0, 1, 5]"
