hypothesis,sentence,type,conflict,prediction,features
"define intent hypIntent: for group('professors') remove middlebox('firewall') unset bandwidth('min', '80', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.31.142') remove middlebox('firewall') unset bandwidth('min', '10', 'mbps')",path,0,0,"[0, 2, 1, 0, 1, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for group('professors') remove middlebox('firewall'), middlebox('dpi') set quota('6', 'gb/wk') block traffic('torrent'), service('instagram')","define intent stnIntent: for group('labs') remove middlebox('parental-control'), middlebox('dpi') set quota('1', 'gb/wk') allow service('facebook'), service('bittorrent')",path,0,0,"[1, 4, 0, 0, 1, 0, 0, 1.0, 0.6927166989236211, 0.8388710027738039, 0, 0, 1.0]"
"define intent hypIntent: for group('labs') remove middlebox('ids'), middlebox('load-balancer'), middlebox('firewall'), middlebox('dpi'), middlebox('parental-control') set bandwidth('min', '80', 'mbps') block service('vimeo'), protocol('http')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.51') add middlebox('load-balancer'), middlebox('dpi'), middlebox('ids'), middlebox('firewall') set bandwidth('max', '30', 'mbps') allow traffic('peer2peer'), service('vimeo')",domain,1,1,"[1, 5, 0, 0, 2, 0, 0, 0.0, 1.0, 0.0, 0, 0, 0.37079212932417294]"
"define intent hypIntent: for group('dorms') set bandwidth('max', '50', 'mbps') block service('vimeo'), traffic('streaming')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.31') set bandwidth('max', '50', 'mbps') allow traffic('social-media'), traffic('streaming')",domain,1,1,"[1, 5, 0, 0, 1, 0, 0, 0.0, 0, 0.0, 1.0, 0, 0]"
"define intent hypIntent: for group('students') remove middlebox('firewall'), middlebox('ids'), middlebox('parental-control'), middlebox('dpi') set quota('6', 'gb/wk') block service('facebook'), service('netflix')","define intent stnIntent: for group('students') add middlebox('ids'), middlebox('load-balancer'), middlebox('firewall'), middlebox('parental-control') set quota('1', 'gb/wk') allow traffic('torrent'), service('netflix')",path,0,0,"[1, 5, 0, 0, 2, 1, 0, 1.0, 1.0, 1.0, 0, 0, 0.30487228837114916]"
"define intent hypIntent: for group('prof') set quota('9', 'gb/wk') block traffic('peer2peer'), protocol('http')","define intent stnIntent: for group('professors') set bandwidth('max', '40', 'mbps') block service('stremio'), traffic('torrent')",synonym,0,0,"[1, 5, 1, 0, 0, 1, 0, 1.0, 0, 0.5339977351212731, 0.6488924230007598, 0, 0]"
"define intent hypIntent: for group('students') unset bandwidth('min', '60', 'mbps')","define intent stnIntent: for group('students') set bandwidth('min', '50', 'mbps')",qos,1,1,"[1, 5, 0, 0, 1, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('labs') remove middlebox('load-balancer'), middlebox('ids'), middlebox('parental-control'), middlebox('dpi') set bandwidth('min', '60', 'mbps') block service('stremio'), protocol('https')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.8') add middlebox('firewall'), middlebox('dpi'), middlebox('parental-control'), middlebox('ids') set bandwidth('max', '30', 'mbps') allow protocol('sftp'), service('stremio')",domain,0,0,"[1, 4, 0, 0, 2, 0, 0, 0.0, 1.0, 0.0, 0, 0.5473810729627318, 0.3787589715385559]"
"define intent hypIntent: for group('dorms') set quota('3', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.32') set bandwidth('max', '50', 'mbps')",qos,0,0,"[1, 5, 1, 0, 0, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for group('professors') unset quota('7', 'gb/wk')","define intent stnIntent: for group('professors') set bandwidth('max', '70', 'mbps')",qos,0,0,"[1, 5, 1, 0, 1, 2, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('student_residence') remove middlebox('load-balancer'), middlebox('dpi'), middlebox('parental-control') set quota('3', 'gb/wk') block traffic('peer2peer'), service('stremio')","define intent stnIntent: for group('dorms') add middlebox('load-balancer'), middlebox('dpi'), middlebox('ids') set quota('6', 'gb/wk') allow traffic('peer2peer'), traffic('torrent')",synonym,1,1,"[1, 5, 0, 0, 2, 1, 0, 1.0, 0, 0.3516041317079731, 0.6488924230007598, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.41') remove middlebox('dpi'), middlebox('ids'), middlebox('firewall'), middlebox('parental-control'), middlebox('load-balancer') set quota('5', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.37') add middlebox('dpi'), middlebox('load-balancer'), middlebox('firewall'), middlebox('ids') set quota('1', 'gb/wk')",negation,1,0,"[1, 5, 0, 0, 1, 0, 1, 0.7220221002054277, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('professors') set quota('5', 'gb/wk') block protocol('snmp'), service('popcorn-time')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.22.113') set quota('7', 'gb/wk') allow protocol('smtp'), service('popcorn-time')",domain,0,0,"[0, 2, 0, 0, 1, 0, 0, 0.0, 1.0, 0.0, 0, 0.276422549386122, 0]"
"define intent hypIntent: for group('dorms') remove middlebox('ids') allow service('facebook'), traffic('streaming') start hour('15:3') end hour('19:23')","define intent stnIntent: for group('dorms') add middlebox('ids'), middlebox('dpi'), middlebox('firewall'), middlebox('parental-control'), middlebox('load-balancer') allow protocol('sftp'), service('popcorn-time') start hour('8:39') end hour('13:29')",time,0,0,"[1, 5, 1, 0, 1, 1, 0, 1.0, 0.29064461684367354, 1.0, 0, 0, 0.19478983913517922]"
"define intent hypIntent: for group('dorms') set bandwidth('min', '80', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.36') set bandwidth('max', '10', 'mbps')",qos,1,1,"[1, 5, 0, 0, 0, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for group('professors') remove middlebox('load-balancer') block protocol('quic'), service('bittorrent') start hour('14:11') end hour('18:42')","define intent stnIntent: for group('professors') add middlebox('dpi') allow protocol('quic'), service('facebook') start hour('9:0') end hour('13:52')",time,0,0,"[1, 5, 1, 0.6833333333333333, 2, 2, 0, 1.0, 0.5348474783137586, 1.0, 0, 1.0, 0.28248267019709405]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.200') remove middlebox('firewall'), middlebox('ids'), middlebox('parental-control') set bandwidth('max', '60', 'mbps') block service('stremio'), protocol('smtp')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.188') add middlebox('ids'), middlebox('parental-control') set bandwidth('min', '60', 'mbps') allow service('stremio'), service('netflix')",hierarchical,1,1,"[1, 5, 0, 0, 2, 0, 1, 0.786511299290495, 0.6732380436627197, 1.0, 0, 0, 1.0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.32.159') remove middlebox('ids'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('firewall') block traffic('torrent'), traffic('social-media') start hour('13:34') end hour('18:25')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.32.155') add middlebox('parental-control'), middlebox('firewall'), middlebox('dpi'), middlebox('ids') allow service('instagram'), service('bittorrent') start hour('8:59') end hour('13:13')",time,0,0,"[1, 5, 1, 0.65, 2, 0, 1, 0.748343129856676, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('dorms') remove middlebox('parental-control'), middlebox('ids'), middlebox('dpi'), middlebox('load-balancer') block traffic('social-media'), service('youtube')","define intent stnIntent: for group('dorms') add middlebox('dpi'), middlebox('load-balancer'), middlebox('ids') allow traffic('peer2peer'), service('instagram')",negation,1,0,"[1, 5, 1, 0, 2, 1, 0, 1.0, 0.732241166144113, 1.0, 0.4367431766106368, 0, 0.19478983913517922]"
"define intent hypIntent: for group('professors') remove middlebox('load-balancer') set bandwidth('max', '70', 'mbps') block traffic('torrent'), traffic('streaming') start hour('11:12') end hour('20:3')","define intent stnIntent: for group('professors') add middlebox('dpi'), middlebox('load-balancer'), middlebox('firewall'), middlebox('ids'), middlebox('parental-control') unset quota('3', 'gb/wk') allow service('stremio'), service('facebook') start hour('9:20') end hour('19:20')",time,1,1,"[1, 5, 1, 9.133333333333333, 3, 2, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.31.148') remove middlebox('dpi'), middlebox('load-balancer') set bandwidth('max', '50', 'mbps') block protocol('snmp'), protocol('ftp') start hour('9:48') end hour('19:16')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.31.138') add middlebox('firewall'), middlebox('load-balancer'), middlebox('ids'), middlebox('parental-control') unset quota('5', 'gb/wk') allow traffic('social-media'), protocol('ftp') start hour('9:24') end hour('18:11')",time,1,1,"[1, 5, 1, 9.383333333333333, 3, 0, 1, 0.7553493708308776, 0, 1.0, 0, 1.0, 0]"
"define intent hypIntent: for group('dorms') remove middlebox('dpi'), middlebox('parental-control') set bandwidth('min', '90', 'mbps') block traffic('peer2peer'), protocol('http')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.45') add middlebox('ids'), middlebox('parental-control'), middlebox('dpi'), middlebox('firewall'), middlebox('load-balancer') set bandwidth('max', '80', 'mbps') allow service('stremio'), traffic('streaming')",domain,0,0,"[1, 4, 0, 0, 2, 0, 0, 0.0, 0, 0.0, 0.4855904475742499, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.12.57') set bandwidth('min', '10', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.12.54') set quota('2', 'gb/wk')",hierarchical,0,0,"[1, 5, 1, 0, 0, 0, 1, 0.5527743162728087, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('dorms') remove middlebox('ids'), middlebox('parental-control'), middlebox('load-balancer'), middlebox('dpi') set quota('2', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.22.115') add middlebox('dpi'), middlebox('load-balancer'), middlebox('parental-control') set quota('8', 'gb/wk')",domain,0,0,"[0, 2, 0, 0, 1, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for group('professors') remove middlebox('ids') block service('instagram'), service('netflix')","define intent stnIntent: for group('professors') add middlebox('ids'), middlebox('parental-control'), middlebox('firewall'), middlebox('dpi'), middlebox('load-balancer') allow service('vimeo'), service('instagram')",negation,1,0,"[1, 5, 1, 0, 2, 2, 0, 1.0, 0.7251786007554776, 1.0, 0, 0, 0.19478983913517922]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.17.79') set quota('1', 'gb/wk') block protocol('https')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.17.76') set quota('5', 'gb/wk') allow traffic('peer2peer'), service('youtube')",hierarchical,1,1,"[1, 5, 0, 0, 1, 0, 1, 0.7526151074749718, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.199') remove middlebox('ids') set bandwidth('max', '30', 'mbps') block service('vimeo'), protocol('https')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.188') add middlebox('firewall'), middlebox('dpi'), middlebox('ids'), middlebox('load-balancer') set bandwidth('max', '50', 'mbps') allow service('vimeo'), service('facebook')",hierarchical,1,1,"[1, 5, 0, 0, 2, 0, 1, 0.7983000353789713, 0.563273977752648, 1.0, 0, 0, 0.19478983913517922]"
"define intent hypIntent: for group('labs') add middlebox('dpi') set quota('2', 'gb/wk') block service('vimeo'), traffic('torrent')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.52') remove middlebox('load-balancer') set bandwidth('max', '30', 'mbps') allow protocol('sftp'), traffic('social-media')",negation,0,1,"[1, 5, 1, 0, 2, 0, 0, 0.0, 0, 0.0, 0.424512941502927, 0, 0]"
"define intent hypIntent: for group('research laboratories') remove middlebox('dpi'), middlebox('ids') set quota('5', 'gb/wk')","define intent stnIntent: for group('labs') add middlebox('firewall'), middlebox('load-balancer'), middlebox('dpi'), middlebox('ids') set quota('4', 'gb/wk')",synonym,1,1,"[1, 5, 0, 0, 1, 1, 0, 1.0, 0, 0.502788023087115, 0, 0, 0]"
"define intent hypIntent: for group('labs') add middlebox('dpi') set quota('4', 'gb/wk')","define intent stnIntent: for group('labs') remove middlebox('parental-control') set bandwidth('max', '10', 'mbps')",negation,0,0,"[1, 5, 1, 0, 1, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.17.85') remove middlebox('ids'), middlebox('parental-control') set quota('2', 'gb/wk') start hour('10:23') end hour('19:39')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.17.86') remove middlebox('firewall'), middlebox('ids'), middlebox('dpi'), middlebox('load-balancer') set quota('6', 'gb/wk') start hour('10:15') end hour('19:52')",time,1,1,"[1, 5, 0, 10.266666666666667, 0, 0, 0, 0.6319340879279447, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('labs') remove middlebox('load-balancer'), middlebox('parental-control'), middlebox('ids') allow service('amazon-prime'), service('vimeo') start hour('14:22') end hour('19:54')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.39') add middlebox('dpi'), middlebox('load-balancer'), middlebox('ids'), middlebox('parental-control') allow protocol('quic'), traffic('social-media') start hour('7:24') end hour('12:45')",time,0,0,"[1, 5, 1, 0, 1, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for group('labs') remove middlebox('load-balancer'), middlebox('parental-control'), middlebox('ids'), middlebox('firewall') block traffic('peer2peer'), service('facebook') start hour('14:52') end hour('20:12')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.49') remove middlebox('firewall') allow service('vimeo'), protocol('snmp') start hour('7:17') end hour('12:55')",time,0,0,"[1, 5, 1, 0, 1, 0, 0, 0.0, 0.563273977752648, 0.0, 0, 0, 1.0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.14') remove middlebox('firewall'), middlebox('dpi'), middlebox('ids'), middlebox('load-balancer')",define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.4') add middlebox('parental-control'),hierarchical,0,0,"[1, 5, 1, 0, 1, 0, 1, 0.6769948846434568, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('professors') remove middlebox('dpi'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('firewall') set quota('1', 'gb/wk') block traffic('torrent'), service('facebook')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.16') add middlebox('parental-control') set quota('6', 'gb/wk') allow service('stremio'), service('facebook')",domain,1,1,"[1, 5, 0, 0, 2, 0, 0, 0.0, 1.0, 0.0, 0, 0, 0.37079212932417294]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.22.109') set quota('1', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.22.105') set bandwidth('max', '50', 'mbps')",hierarchical,0,0,"[1, 5, 1, 0, 0, 0, 1, 0.6919700507878626, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.194') remove middlebox('load-balancer'), middlebox('ids') set bandwidth('max', '40', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.188') remove middlebox('dpi'), middlebox('load-balancer'), middlebox('ids') set quota('5', 'gb/wk')",hierarchical,0,0,"[1, 5, 1, 0, 0, 0, 1, 0.6486242473772039, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('labs') set bandwidth('max', '90', 'mbps')","define intent stnIntent: for group('labs') unset bandwidth('max', '80', 'mbps')",qos,1,1,"[1, 5, 0, 0, 1, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('labs') remove middlebox('ids'), middlebox('firewall'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('dpi') set bandwidth('max', '80', 'mbps') block traffic('peer2peer'), service('stremio')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.42') add middlebox('dpi'), middlebox('firewall'), middlebox('ids'), middlebox('load-balancer'), middlebox('parental-control') set bandwidth('min', '50', 'mbps') allow traffic('peer2peer'), service('stremio')",path,0,0,"[1, 5, 0, 0, 2, 0, 0, 0.0, 1.0, 0.0, 1.0, 0, 0.30487228837114916]"
"define intent hypIntent: for group('hall') add middlebox('firewall') set bandwidth('max', '50', 'mbps')","define intent stnIntent: for group('dorms') add middlebox('firewall'), middlebox('ids'), middlebox('dpi'), middlebox('parental-control'), middlebox('load-balancer') set quota('9', 'gb/wk')",synonym,0,0,"[1, 5, 1, 0, 0, 1, 0, 1.0, 0, 0.25868322601258575, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.11') remove middlebox('dpi') set quota('8', 'gb/wk') block service('stremio'), traffic('streaming')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.4') add middlebox('firewall'), middlebox('parental-control'), middlebox('load-balancer'), middlebox('ids'), middlebox('dpi') set quota('7', 'gb/wk') allow protocol('http'), service('netflix')",hierarchical,1,1,"[1, 5, 0, 0, 2, 0, 1, 0.7858449644624775, 0.6732380436627197, 1.0, 0, 0, 1.0]"
"define intent hypIntent: for group('students') add middlebox('dpi'), middlebox('ids'), middlebox('firewall'), middlebox('load-balancer') set quota('7', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.6') add middlebox('ids'), middlebox('dpi') set bandwidth('max', '60', 'mbps')",negation,0,0,"[1, 5, 1, 0, 0, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for group('professors') remove middlebox('firewall') set quota('7', 'gb/wk')","define intent stnIntent: for group('professors') remove middlebox('dpi'), middlebox('firewall'), middlebox('parental-control') set bandwidth('max', '50', 'mbps')",negation,0,0,"[1, 5, 1, 0, 0, 2, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.14.75') remove middlebox('ids'), middlebox('load-balancer'), middlebox('dpi'), middlebox('parental-control') set quota('6', 'gb/wk') allow protocol('telnet'), protocol('icmp')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.27.128') add middlebox('load-balancer'), middlebox('parental-control'), middlebox('firewall'), middlebox('ids') set quota('7', 'gb/wk') allow traffic('peer2peer'), service('popcorn-time')",path,0,0,"[0, 2, 0, 0, 1, 0, 0, 0.6448157844593893, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('dorm') remove middlebox('parental-control'), middlebox('ids'), middlebox('load-balancer') set bandwidth('min', '50', 'mbps') block traffic('torrent'), service('youtube')","define intent stnIntent: for group('dorms') add middlebox('dpi'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('firewall'), middlebox('ids') set bandwidth('max', '30', 'mbps') allow service('popcorn-time')",synonym,1,1,"[1, 5, 0, 0, 2, 1, 0, 1.0, 0.32939547455351303, 0.3533089167841037, 0, 0, 0.19478983913517922]"
"define intent hypIntent: for group('dorms') remove middlebox('firewall'), middlebox('dpi'), middlebox('load-balancer') set bandwidth('min', '50', 'mbps') block service('stremio'), traffic('torrent')","define intent stnIntent: for group('dorms') remove middlebox('parental-control'), middlebox('firewall') set quota('7', 'gb/wk') block service('facebook')",negation,0,0,"[1, 5, 1, 0, 0, 1, 0, 1.0, 0.6487288285638457, 1.0, 0, 0, 0.33729505277183147]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.17') set quota('1', 'gb/wk') block traffic('streaming'), service('netflix')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.15') set quota('4', 'gb/wk') allow service('vimeo'), protocol('icmp')",hierarchical,1,1,"[1, 5, 0, 0, 1, 0, 1, 0.7992056278785019, 0.689023003400464, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('laboratories') add middlebox('parental-control') set bandwidth('min', '10', 'mbps')","define intent stnIntent: for group('labs') remove middlebox('firewall'), middlebox('load-balancer'), middlebox('ids') set bandwidth('min', '90', 'mbps')",synonym,0,0,"[1, 5, 1, 0, 1, 1, 0, 1.0, 0, 0.8318946920383007, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.173') remove middlebox('firewall') set quota('8', 'gb/wk') allow service('stremio'), service('popcorn-time')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.166') add middlebox('ids'), middlebox('dpi') set quota('8', 'gb/wk') block traffic('peer2peer'), protocol('smtp')",hierarchical,0,1,"[1, 5, 1, 0, 2, 0, 1, 0.7127031749491151, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.12.63') remove middlebox('dpi') set bandwidth('max', '80', 'mbps') block traffic('streaming'), service('netflix')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.12.54') add middlebox('firewall'), middlebox('ids'), middlebox('dpi'), middlebox('parental-control') set bandwidth('min', '80', 'mbps') allow protocol('ftp'), service('netflix')",hierarchical,1,1,"[1, 5, 0, 0, 2, 0, 1, 0.643630164623123, 1.0, 1.0, 0, 0, 0.30487228837114916]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.167') add middlebox('firewall'), middlebox('load-balancer'), middlebox('parental-control') block protocol('telnet'), service('facebook')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.166') add middlebox('dpi'), middlebox('firewall'), middlebox('parental-control'), middlebox('load-balancer') allow protocol('quic'), traffic('streaming')",hierarchical,0,0,"[1, 5, 1, 0, 1, 0, 1, 0.6461526143092432, 0, 1.0, 0, 0.6104353168410719, 0]"
"define intent hypIntent: for group('labs') remove middlebox('dpi'), middlebox('load-balancer'), middlebox('ids') set quota('2', 'gb/wk') block service('instagram'), traffic('streaming')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.40') add middlebox('load-balancer'), middlebox('parental-control'), middlebox('ids'), middlebox('firewall'), middlebox('dpi') set quota('4', 'gb/wk') allow service('vimeo'), service('stremio')",domain,1,1,"[1, 5, 0, 0, 2, 0, 0, 0.0, 0.735058922279092, 0.0, 0, 0, 0.3787589715385559]"
"define intent hypIntent: for group('professors') remove middlebox('firewall'), middlebox('ids'), middlebox('dpi'), middlebox('parental-control') block protocol('quic'), protocol('udp') start hour('14:27') end hour('19:41')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.20') add middlebox('dpi'), middlebox('load-balancer'), middlebox('firewall'), middlebox('parental-control') allow traffic('streaming'), service('netflix') start hour('9:13') end hour('13:41')",time,0,0,"[1, 5, 1, 0.23333333333333328, 2, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.21.101') add middlebox('load-balancer'), middlebox('parental-control'), middlebox('dpi'), middlebox('ids'), middlebox('firewall') set quota('6', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.21.88') add middlebox('ids') set bandwidth('max', '10', 'mbps')",negation,0,0,"[1, 5, 1, 0, 0, 0, 0, 0.6348054566243508, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('students') remove middlebox('load-balancer'), middlebox('ids'), middlebox('dpi') set quota('5', 'gb/wk') block service('stremio'), traffic('social-media')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.9') add middlebox('load-balancer'), middlebox('dpi'), middlebox('parental-control'), middlebox('ids'), middlebox('firewall') set quota('3', 'gb/wk') allow traffic('torrent'), service('facebook')",domain,1,1,"[1, 5, 0, 0, 2, 0, 0, 0.0, 0.6487288285638457, 0.0, 0.424512941502927, 0, 0.6819427859876516]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.32.155') unset bandwidth('max', '20', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.32.156') set bandwidth('min', '80', 'mbps')",qos,0,0,"[1, 5, 0, 0, 1, 0, 0, 0.716873130533303, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('research laboratories') remove middlebox('dpi'), middlebox('ids') set bandwidth('max', '10', 'mbps') block service('facebook'), protocol('udp')","define intent stnIntent: for group('labs') add middlebox('ids'), middlebox('dpi'), middlebox('firewall') set bandwidth('min', '20', 'mbps') allow traffic('torrent'), traffic('social-media')",synonym,1,1,"[1, 5, 0, 0, 2, 1, 0, 1.0, 0, 0.502788023087115, 0, 0, 0]"
"define intent hypIntent: for group('prof') remove middlebox('firewall'), middlebox('ids'), middlebox('load-balancer'), middlebox('dpi'), middlebox('parental-control') set quota('5', 'gb/wk') block traffic('peer2peer'), service('bittorrent')","define intent stnIntent: for group('professors') add middlebox('load-balancer'), middlebox('firewall'), middlebox('parental-control') set quota('9', 'gb/wk') allow traffic('streaming'), service('bittorrent')",synonym,1,1,"[1, 5, 0, 0, 2, 1, 0, 1.0, 1.0, 0.5339977351212731, 0.4855904475742499, 0, 1.0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.12.61') remove middlebox('parental-control'), middlebox('firewall') block service('netflix'), service('popcorn-time') start hour('15:7') end hour('19:38')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.12.54') add middlebox('dpi'), middlebox('firewall') allow service('youtube'), service('popcorn-time') start hour('8:51') end hour('12:25')",time,0,1,"[1, 5, 1, 0, 2, 0, 1, 0.6896044521616801, 1.0, 1.0, 0, 0, 1.0]"
"define intent hypIntent: for group('labs') set quota('2', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.52') set quota('6', 'gb/wk')",qos,1,1,"[1, 5, 0, 0, 0, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for group('students') remove middlebox('dpi'), middlebox('firewall'), middlebox('parental-control'), middlebox('load-balancer') block traffic('social-media'), service('popcorn-time')","define intent stnIntent: for group('students') add middlebox('load-balancer'), middlebox('ids'), middlebox('dpi'), middlebox('firewall') allow protocol('udp'), service('popcorn-time')",path,0,0,"[1, 5, 1, 0, 2, 1, 0, 1.0, 1.0, 1.0, 0, 0, 0.33729505277183147]"
"define intent hypIntent: for group('professors') set bandwidth('min', '70', 'mbps')","define intent stnIntent: for group('professors') set bandwidth('max', '60', 'mbps')",qos,1,1,"[1, 5, 0, 0, 0, 2, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('research labs') add middlebox('parental-control'), middlebox('dpi'), middlebox('firewall'), middlebox('load-balancer') allow service('facebook'), service('popcorn-time')","define intent stnIntent: for group('labs') add middlebox('ids'), middlebox('dpi'), middlebox('firewall'), middlebox('parental-control') block service('youtube'), service('bittorrent')",synonym,0,0,"[1, 5, 1, 0, 1, 1, 0, 1.0, 0.4754314230330523, 0.6425167973420612, 0, 0, 0.6352196413803582]"
"define intent hypIntent: for group('professors') remove middlebox('parental-control'), middlebox('dpi'), middlebox('firewall'), middlebox('ids') allow service('youtube'), service('bittorrent') start hour('13:21') end hour('18:49')","define intent stnIntent: for group('professors') add middlebox('load-balancer'), middlebox('firewall'), middlebox('dpi') block traffic('torrent'), protocol('smtp') start hour('9:9') end hour('12:57')",time,0,0,"[1, 5, 1, 0.6, 2, 2, 0, 1.0, 0, 1.0, 0, 0, 0]"
